时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409926255759 224.26308 12.838854 2.143086  80.29026 44.66112 112.34203 0 0
1409926255855 224.39537 12.846302 2.1264844  80.33441 44.644688 112.376564 0 0
1409926255934 225.4074 13.2125 2.2186067  80.89837 44.496536 112.57815 0 0
1409926256031 225.25557 13.151524 2.1863542  80.80151 44.514637 112.54761 0 0
1409926256077 225.67917 13.351146 2.1991928  81.07637 44.445625 112.627525 0 0
1409926256222 225.93724 13.448567 2.2034504  81.22586 44.396275 112.67927 0 0
1409926256277 225.15875 13.227526 2.1761718  80.82216 44.500076 112.50573 0 0
1409926256363 224.3998 12.949649 2.257565  80.39606 44.656666 112.348175 0 0
1409926256446 224.96997 12.9828 2.2279947  80.610725 44.582706 112.49838 0 0
1409926256564 225.60933 13.276432 2.2012239  80.98611 44.464558 112.61237 0 0
1409926256617 225.59792 13.3420315 2.2027864  81.02388 44.449608 112.59466 0 0
1409926256777 225.85765 13.402943 2.1802213  81.14254 44.407917 112.65594 0 0
1409926256808 226.48276 13.754935 2.163125  81.5759 44.278774 112.761925 0 0
1409926256911 225.41151 13.360782 2.1735156  80.96785 44.45362 112.53638 0 0
1409926256992 224.62761 12.886966 2.1959505  80.4424 44.619663 112.42375 0 0
1409926257102 225.31511 13.088294 2.171927  80.7992 44.513256 112.5749 0 0
1409926257132 225.33432 13.192214 2.6517448  80.90078 44.573204 112.54037 0 0
1409926257272 225.37239 13.17819 2.619948  80.89979 44.563046 112.55213 0 0
1409926257319 226.21411 13.562617 2.6292448  81.41426 44.40901 112.712555 0 0
1409926257414 226.35812 13.640846 2.6054947  81.514725 44.37211 112.741196 0 0
1409926257504 224.72375 13.021445 2.626159  80.57785 44.65159 112.40021 0 0
1409926257630 224.51823 12.756263 2.2282813  80.31655 44.650494 112.41185 0 0
1409926257673 225.27078 13.080703 2.0897787  80.7498 44.504974 112.552345 0 0
1409926257761 225.08229 12.982109 2.0503385  80.62573 44.527084 112.52112 0 0
1409926257869 225.50932 13.158633 2.0609896  80.88077 44.458256 112.60466 0 0
1409926257907 226.07072 13.4780855 2.0841146  81.27064 44.345833 112.69742 0 0
1409926258031 225.67271 13.2775 2.0390756  81.01082 44.41565 112.62263 0 0
1409926258129 224.21786 12.672266 2.255677  80.132385 44.7131 112.3356 0 0
1409926258150 225.02641 12.940156 2.2299478  80.577644 44.57724 112.505104 0 0
1409926258295 225.16193 13.010351 2.2465234  80.669716 44.557137 112.52888 0 0
1409926258373 225.13 12.94612 2.4216406  80.66202 44.573986 112.53318 0 0
1409926258407 225.60094 13.1955595 2.3914063  80.953766 44.484116 112.61328 0 0
1409926258548 225.8374 13.274349 2.369349  81.07969 44.444714 112.664246 0 0
1409926258586 224.3124 12.729922 2.380026  80.229546 44.696095 112.346825 0 0
1409926258679 223.95062 12.554779 2.3370833  79.97741 44.762344 112.2781 0 0
1409926258769 224.63797 12.680417 2.298034  80.28713 44.658047 112.4457 0 0
1409926258860 225.12364 12.891901 2.1496615  80.59909 44.548985 112.54286 0 0
1409926258918 225.24411 12.973776 2.0802605  80.65428 44.521458 112.5543 0 0
1409926259038 225.49734 13.088047 2.0241277  80.827095 44.466198 112.61081 0 0
1409926259098 226.22697 13.452395 1.9884244  81.29922 44.32 112.74443 0 0
1409926259220 225.54308 13.209636 1.9525781  80.91169 44.412006 112.604294 0 0
1409926259278 224.48203 12.736237 1.9498047  80.26651 44.61789 112.40888 0 0
1409926259379 225.37209 13.024283 1.9109765  80.749855 44.47763 112.5938 0 0
1409926259438 225.1316 12.956771 2.1499739  80.63794 44.534924 112.534065 0 0
1409926259583 225.26062 13.025794 2.1741276  80.72876 44.51711 112.55885 0 0
1409926259618 226.08803 13.430977 2.1606772  81.25384 44.357735 112.70808 0 0
1409926259736 226.24901 13.512578 2.1523957  81.35245 44.324764 112.740654 0 0
1409926259818 224.07521 12.649453 2.1984115  80.08995 44.707603 112.30378 0 0
1409926259925 224.74109 12.769584 2.4727213  80.41965 44.659767 112.46026 0 0
1409926259978 225.01433 12.894713 2.2372136  80.55124 44.570755 112.5087 0 0
1409926260147 224.95032 12.849167 2.0135157  80.48657 44.534325 112.507576 0 0
1409926260210 225.90791 13.337995 2.2379818  81.13392 44.41008 112.671196 0 0
1409926260310 225.279 13.097461 2.1626432  80.7622 44.489166 112.54711 0 0
1409926260406 223.90364 12.477214 2.064935  79.914894 44.73258 112.289635 0 0
1409926260507 224.84193 12.6215105 1.9913932  80.32691 44.599064 112.52315 0 0
1409926260580 224.87 12.55875 1.9607552  80.30655 44.5981 112.543045 0 0
1409926260667 225.11203 12.431719 1.8755859  80.315414 44.56474 112.63727 0 0
1409926260773 225.665 11.51888 1.5455339  79.909676 44.57047 112.960365 0 0
1409926260829 225.59769 10.03845 1.0018619  78.86794 44.65695 113.17927 0 0
1409926261044 225.90237 9.915299 1.2275261  78.814766 44.719322 113.265495 0 0
1409926261106 228.74916 10.204102 1.0685416  80.07155 44.321796 114.06982 0 0
1409926261243 228.60588 9.9817705 1.0115886  79.87543 44.360546 114.065186 0 0
1409926261294 229.42589 10.380795 1.0207683  80.41823 44.207108 114.22302 0 0
1409926261396 229.6502 10.453164 1.021875  80.54104 44.167343 114.27294 0 0
1409926261453 228.08719 9.984036 0.8901042  79.58885 44.36414 113.87948 0 0
1409926261587 227.12984 9.3780985 0.959375  78.87712 44.649506 113.69524 0 0
1409926261692 228.4039 9.942252 1.015612  79.69522 44.43289 113.95104 0 0
1409926261729 228.41339 10.226237 1.0877994  79.89331 44.3869 113.90961 0 0
1409926261863 228.60141 10.442109 1.1376823  80.10584 44.35 113.923515 0 0
1409926261915 229.4811 11.026888 1.2029557  80.78956 44.16737 114.07503 0 0
1409926262019 229.19838 10.932774 1.3970964  80.663605 44.224064 114.00391 0 0
1409926262135 227.53395 10.215325 0.92753905  79.60629 44.44638 113.69706 0 0
1409926262178 228.49344 10.402735 0.91152346  80.06901 44.31169 113.940544 0 0
1409926262276 228.75484 10.633086 0.92907554  80.30422 44.248646 113.97185 0 0
1409926262360 228.45438 10.568099 0.9484375  80.15857 44.302395 113.8914 0 0
1409926262471 228.84975 10.70388 0.9351562  80.378685 44.22719 113.9794 0 0
1409926262509 229.2761 10.782187 0.8672917  80.57557 44.13724 114.08745 0 0
1409926262633 228.4837 10.479401 0.82001305  80.089455 44.26323 113.910446 0 0
1409926262694 226.01979 9.273359 1.1041536  78.43453 44.82443 113.379456 0 0
1409926262812 228.14911 10.081107 1.2220963  79.77457 44.511276 113.886795 0 0
1409926262861 228.41318 10.353711 1.4817058  80.094154 44.48633 113.91169 0 0
1409926262963 228.68172 10.612318 1.528151  80.36527 44.426903 113.945885 0 0
1409926263023 229.35333 11.232357 1.6540104  81.00527 44.28164 114.03547 0 0
1409926263158 229.40105 11.33836 1.703776  81.099335 44.255314 114.03326 0 0
1409926263218 227.40584 10.656485 1.6446614  79.97759 44.581535 113.60989 0 0
1409926263319 227.80031 10.84375 1.6645312  80.2381 44.516068 113.696434 0 0
1409926263397 228.62021 11.20655 1.6873307  80.76157 44.367317 113.86104 0 0
1409926263508 228.61 11.2296095 1.6820703  80.77213 44.358204 113.854454 0 0
1409926263559 229.16193 11.603789 1.685039  81.20013 44.235573 113.94677 0 0
1409926263693 229.38557 11.74082 1.7455338  81.38055 44.19841 113.98693 0 0
1409926263749 228.6138 11.577878 1.7019922  80.98712 44.29125 113.79594 0 0
1409926263847 227.76286 11.066836 1.715651  80.38845 44.481094 113.65872 0 0
1409926263964 228.68224 11.457604 1.7572787  80.96969 44.329712 113.84966 0 0
1409926263996 228.82933 11.6673565 1.6576042  81.16642 44.26065 113.86841 0 0
1409926264095 228.8162 11.65668 1.6266537  81.151054 44.260338 113.86755 0 0
1409926264218 229.39865 11.9187765 1.6471485  81.532005 44.153175 113.98544 0 0
1409926264332 228.91484 11.705651 1.5410677  81.20688 44.20831 113.88768 0 0
1409926264373 227.70299 11.076315 1.880638  80.36608 44.512188 113.629425 0 0
1409926264505 228.19572 11.288894 1.8870052  80.677124 44.423126 113.73104 0 0
1409926264567 228.59708 11.578385 1.8061068  81.0082 44.31638 113.79898 0 0
1409926264707 228.87802 11.774427 1.7077864  81.24388 44.254166 113.8626 0 0
1409926264772 229.63057 12.222357 1.6842448  81.77897 44.086277 113.99714 0 0
1409926264872 229.0113 12.042773 1.7207552  81.45545 44.195545 113.84927 0 0
1409926264934 227.40105 11.076276 1.8807943  80.30224 44.554504 113.56008 0 0
1409926265072 228.2538 11.478841 1.9114063  80.858284 44.401222 113.72888 0 0
1409926265125 228.28198 11.520807 1.8293229  80.89698 44.345 113.73177 0 0
1409926265229 228.86844 11.857474 1.7486068  81.288506 44.25909 113.84263 0 0
1409926265309 229.23656 11.978463 1.5927734  81.49798 44.143124 113.93883 0 0
1409926265412 229.42271 12.155052 1.5997136  81.67164 44.097317 113.959114 0 0
1409926265461 227.21223 10.981576 1.8469402  80.165375 44.583202 113.516014 0 0
1409926265616 227.72838 11.241628 1.8777083  80.50721 44.489452 113.61698 0 0
1409926265667 228.37949 11.5795965 1.8688412  80.94345 44.35672 113.736534 0 0
1409926265771 228.38599 11.575182 1.886901  80.94728 44.354897 113.74016 0 0
1409926265847 228.93286 11.803281 1.6601954  81.24132 44.22229 113.861534 0 0
1409926265974 229.36313 12.029857 1.653164  81.54109 44.130444 113.94531 0 0
1409926265999 227.27698 11.037526 1.6306771  80.17836 44.51323 113.53156 0 0
1409926266134 227.41391 11.020625 1.6272396  80.23358 44.51302 113.57344 0 0
1409926266179 228.47292 11.495521 1.6215625  80.906654 44.313385 113.78831 0 0
1409926266282 228.38864 11.439011 1.5889714  80.83948 44.321198 113.77151 0 0
1409926266370 228.71437 11.6614065 1.616849  81.085335 44.250233 113.82516 0 0
1409926266472 228.98651 11.717188 1.7776042  81.238945 44.23453 113.88274 0 0
1409926266513 229.08484 11.876094 1.7828776  81.36448 44.197838 113.88034 0 0
1409926266651 227.86609 11.311862 1.723737  80.58091 44.405025 113.63302 0 0
1409926266699 228.3188 11.397696 1.5116537  80.76374 44.335625 113.75719 0 0
1409926266806 228.76448 11.573659 1.5315105  81.03656 44.256744 113.850914 0 0
1409926266881 228.55453 11.574427 1.7095703  80.974754 44.292736 113.78518 0 0
1409926266983 229.07245 11.835378 1.6835808  81.33896 44.207706 113.90057 0 0
1409926267028 229.68219 12.12 1.6523567  81.73484 44.079193 114.02753 0 0
1409926267149 229.75511 12.260208 1.6486719  81.84728 44.048332 114.02305 0 0
1409926267204 227.38019 11.033802 1.6661328  80.21704 44.516953 113.55146 0 0
1409926267301 227.80344 11.200599 1.6682812  80.4597 44.439636 113.6406 0 0
1409926267385 228.64557 11.592695 1.6502213  81.0063 44.27414 113.80826 0 0
1409926267498 228.80505 11.7099085 1.6035937  81.156006 44.243774 113.845856 0 0
1409926267540 229.32677 11.9845705 1.633711  81.49444 44.14021 113.938934 0 0
1409926267678 229.5898 12.087916 1.6083854  81.65103 44.088905 113.99771 0 0
1409926267722 227.66145 11.257969 1.5797526  80.44192 44.426277 113.593956 0 0
1409926267826 227.17291 10.94582 1.9590886  80.1154 44.586693 113.50474 0 0
1409926267905 228.23984 11.404466 2.0119922  80.78297 44.406277 113.71945 0 0
1409926268005 228.33807 11.482369 1.9889323  80.87178 44.373257 113.734375 0 0
1409926268045 228.64865 11.654766 2.0167449  81.087944 44.317215 113.79216 0 0
1409926268200 228.75708 11.690078 2.019245  81.14591 44.302917 113.813545 0 0
1409926268234 229.28224 12.0859375 1.7508334  81.53549 44.150494 113.89586 0 0
1409926268295 228.66771 11.838802 1.7201302  81.15862 44.250782 113.76076 0 0
1409926268431 227.50781 11.096289 1.6994792  80.30198 44.490158 113.57906 0 0
1409926268471 228.73416 11.588255 1.7076563  81.044685 44.283646 113.83487 0 0
1409926268576 228.77484 11.642565 1.7229687  81.095375 44.26406 113.836845 0 0
1409926268636 229.16808 11.88276 1.5786979  81.375145 44.176796 113.917656 0 0
1409926268735 229.39265 11.972409 1.5532031  81.51414 44.128178 113.969086 0 0
1409926268795 230.10329 12.315534 1.5245833  81.97859 43.98177 114.11578 0 0
1409926268917 229.9838 12.332409 1.5183984  81.94736 43.98237 114.077446 0 0
1409926268967 228.0814 11.31651 1.4649479  80.63732 44.374767 113.713 0 0
1409926269059 228.62276 11.552773 1.4559375  80.97378 44.269062 113.827705 0 0
1409926269153 229.02995 11.769922 1.6957291  81.271065 44.203594 113.89156 0 0
1409926269250 228.97266 11.816953 1.7381511  81.27734 44.21526 113.86724 0 0
1409926269299 229.4999 12.023412 1.7303125  81.60287 44.11875 113.983025 0 0
1409926269440 229.72527 12.158295 1.7321745  81.763596 44.077057 114.02172 0 0
1409926269500 227.77458 11.266562 1.696211  80.51168 44.422787 113.62505 0 0
1409926269650 227.96797 11.290924 1.7687631  80.62444 44.43552 113.680626 0 0
1409926269733 228.86755 11.72858 1.9047656  81.19086 44.270363 113.83633 0 0
1409926269853 228.78937 11.737162 1.9414454  81.1749 44.286953 113.81333 0 0
1409926269895 229.51532 12.055625 1.9487891  81.63699 44.15828 113.965 0 0
1409926270039 229.73975 12.213333 1.9616797  81.82002 44.11211 114.00185 0 0
1409926270085 227.8861 11.251224 1.6655339  80.55065 44.430077 113.66828 0 0
1409926270178 228.49532 11.4948435 1.6644402  80.91992 44.33146 113.79758 0 0
1409926270320 229.0423 11.743307 1.5775521  81.27039 44.193905 113.9137 0 0
1409926270436 229.12833 11.776054 1.5982292  81.324066 44.185493 113.9288 0 0
1409926270458 229.735 12.0494795 1.5621744  81.70275 44.060913 114.05867 0 0
1409926270603 229.83359 12.10276 1.5758854  81.77137 44.042942 114.07726 0 0
1409926270679 227.65536 11.053607 1.5580208  80.32311 44.451694 113.63229 0 0
1409926270726 228.41661 11.358659 1.5984505  80.79186 44.336433 113.7926 0 0
1409926270848 228.99063 11.538763 1.7199739  81.12913 44.251408 113.92643 0 0
1409926270895 228.8426 11.550586 1.6987239  81.07429 44.258255 113.882 0 0
1409926270985 229.03625 11.606315 1.7062631  81.17823 44.22849 113.928986 0 0
1409926271066 229.58015 11.8727865 1.7338281  81.55027 44.13331 114.035835 0 0
1409926271171 229.96098 12.107253 1.743086  81.83776 44.050312 114.10807 0 0
1409926271216 227.82646 11.123086 1.6852344  80.44728 44.438595 113.67003 0 0
1409926271353 228.22546 11.188138 1.6914322  80.61632 44.406822 113.763336 0 0
1409926271385 229.37234 11.769662 1.7788932  81.39287 44.19112 113.9875 0 0
1409926271488 229.26286 11.7580595 1.7729427  81.34029 44.202396 113.95784 0 0
1409926271561 229.38708 11.847787 1.8004297  81.44581 44.18396 113.97771 0 0
1409926271666 229.93396 12.107435 1.8115885  81.80734 44.082085 114.09151 0 0
1409926271722 229.0251 11.849766 1.7763412  81.307655 44.2088 113.87323 0 0
1409926271851 228.07542 11.2853775 1.7697917  80.627045 44.412476 113.70156 0 0
1409926271904 228.87984 11.5728 1.7455989  81.09036 44.282448 113.87885 0 0
1409926272005 229.02605 11.652708 1.7238802  81.17914 44.241978 113.90312 0 0
1409926272093 228.82849 11.635417 1.7750782  81.102684 44.278282 113.846664 0 0
1409926272196 229.41396 11.893946 1.7829558  81.47807 44.178566 113.97052 0 0
1409926272233 229.74734 12.123399 1.7844791  81.73986 44.102684 114.0231 0 0
1409926272373 228.99838 11.863672 1.7984375  81.30649 44.22646 113.85346 0 0
1409926272429 228.20442 11.33181 1.7716666  80.70847 44.40349 113.73266 0 0
1409926272492 228.78719 11.576289 1.7586068  81.06626 44.3006 113.85474 0 0
1409926272629 228.81583 11.62155 1.6061848  81.10879 44.26086 113.86932 0 0
1409926272688 229.29301 11.864414 1.6240364  81.43509 44.18565 113.95948 0 0
1409926272790 229.50557 11.98651 1.5722005  81.57228 44.120285 113.99956 0 0
1409926272873 228.97235 11.86099 1.5817578  81.3072 44.19297 113.87094 0 0
1409926272992 227.51422 10.975 1.5389062  80.24487 44.496876 113.62065 0 0
1409926273018 228.60938 11.432448 1.5467057  80.93029 44.30323 113.84836 0 0
1409926273144 228.66801 11.500794 1.6770703  80.969376 44.29935 113.84021 0 0
1409926273203 228.36652 11.403841 1.888802  80.82033 44.382057 113.75591 0 0
1409926273299 228.80042 11.590495 1.8882291  81.090706 44.304764 113.84406 0 0
1409926273373 229.5887 12.047122 1.7544141  81.65173 44.139194 114.00552 0 0
1409926273474 228.63223 11.678698 1.7230339  81.07681 44.288723 113.79625 0 0
1409926273520 227.3952 10.944193 1.9246484  80.18172 44.56849 113.56042 0 0
1409926273649 227.87025 11.160182 1.9701953  80.4944 44.49823 113.65588 0 0
1409926273699 228.27495 11.331693 1.9274609  80.74694 44.4038 113.74018 0 0
1409926273799 228.31636 11.393594 1.948138  80.798805 44.39492 113.73935 0 0
1409926273886 228.86317 11.642774 1.9445312  81.14383 44.292397 113.8499 0 0
1409926273989 229.82443 12.188385 1.7173438  81.83112 44.083984 114.05573 0 0
1409926274054 228.41771 11.590026 1.6722786  80.952835 44.323307 113.75508 0 0
1409926274187 227.39343 10.904583 1.6348307  80.144035 44.515102 113.58089 0 0
1409926274220 228.53084 11.369532 1.6132553  80.84207 44.309715 113.8139 0 0
1409926274308 228.51459 11.373489 1.6067448  80.837395 44.3056 113.809326 0 0
1409926274426 228.37688 11.367044 1.6442839  80.785225 44.33776 113.77185 0 0
1409926274490 229.26604 11.8532295 1.6543099  81.37892 44.159115 113.93505 0 0
1409926274537 229.5373 12.029388 1.646914  81.58414 44.10323 113.981926 0 0
1409926274664 229.2812 11.95237 1.6390104  81.4425 44.14151 113.919685 0 0
1409926274722 227.78375 11.102136 1.5914323  80.39358 44.445026 113.65349 0 0
1409926274811 228.63683 11.485221 1.5984114  80.94444 44.2944 113.82409 0 0
1409926274905 228.47609 11.493399 1.5914583  80.886 44.301094 113.77732 0 0
1409926275006 228.80287 11.661029 1.6166406  81.10974 44.24836 113.83729 0 0
1409926275053 229.91109 12.228633 1.5182682  81.86137 44.018204 114.078415 0 0
1409926275187 229.97823 12.275248 1.5422266  81.91888 44.004192 114.09117 0 0
1409926275230 227.87906 11.195755 1.4842578  80.486885 44.397892 113.682915 0 0
1409926275330 227.87537 11.18431 1.7603776  80.50116 44.448387 113.666306 0 0
1409926275412 228.78365 11.607226 1.7222396  81.073975 44.284428 113.84589 0 0
1409926275526 228.61464 11.5798435 1.7086588  80.99736 44.293644 113.80568 0 0
1409926275569 229.16292 11.853868 1.7259375  81.36306 44.192005 113.91276 0 0
1409926275705 229.41443 11.987201 1.7760937  81.541885 44.157864 113.95758 0 0
1409926275758 228.89417 11.915625 1.693789  81.29619 44.200157 113.82107 0 0
1409926275868 227.60765 11.169037 1.7297266  80.38982 44.482292 113.59115 0 0
1409926275959 228.57364 11.54513 1.8911067  80.99069 44.340496 113.797264 0 0
1409926276061 228.82709 11.7625 1.6325  81.20506 44.226196 113.84737 0 0
1409926276102 229.12442 11.901823 1.6538281  81.39597 44.180286 113.90552 0 0
1409926276241 229.26208 11.974688 1.648125  81.49101 44.14065 113.93578 0 0
1409926276291 229.83203 12.374687 1.6977865  81.95038 44.02875 114.025024 0 0
1409926276397 228.1825 11.586862 1.6323959  80.866394 44.31862 113.6925 0 0
1409926276498 228.2963 11.492305 1.7741146  80.83992 44.34469 113.729866 0 0
1409926276554 229.29167 11.962239 1.6488802  81.48288 44.15177 113.93997 0 0
1409926276658 229.15411 11.962916 1.6761979  81.44143 44.16268 113.89893 0 0
1409926276738 229.4127 12.088998 1.6842318  81.61223 44.12453 113.95224 0 0
1409926276841 229.78516 12.278997 1.6554557  81.857216 44.0469 114.02612 0 0
1409926276884 229.86198 12.440144 1.6697526  81.99125 44.006798 114.02086 0 0
1409926277019 228.18417 11.625495 1.6661328  80.87892 44.32281 113.68182 0 0
1409926277070 228.56828 11.659127 1.839362  81.0508 44.31005 113.7794 0 0
1409926277178 229.13676 11.954947 1.7754036  81.43018 44.182186 113.89094 0 0
1409926277262 228.85739 11.926576 1.7975521  81.31488 44.21862 113.81279 0 0
1409926277377 229.27827 12.122578 1.8022006  81.57802 44.143566 113.896355 0 0
1409926277412 229.86531 12.466354 1.8147396  82.00557 44.025417 114.006096 0 0
1409926277541 229.21 12.226588 1.7801692  81.621925 44.12104 113.8645 0 0
1409926277600 228.04355 11.477982 1.8021485  80.754684 44.389217 113.66497 0 0
1409926277717 228.51068 11.716784 1.8153646  81.066055 44.305546 113.75153 0 0
1409926277782 228.7214 11.805703 1.7279948  81.19625 44.25143 113.79771 0 0
1409926277880 228.81636 11.834948 1.7157161  81.242256 44.233803 113.818596 0 0
1409926277914 229.40834 12.114271 1.7195443  81.63093 44.118618 113.943855 0 0
1409926278065 229.58943 12.218425 1.7172135  81.76059 44.08487 113.97643 0 0
1409926278091 227.49318 11.169961 1.6746745  80.35564 44.472527 113.565 0 0
1409926278205 227.32375 11.050482 1.6721355  80.221664 44.523464 113.53182 0 0
1409926278325 228.5462 11.58625 1.6964713  80.99508 44.30177 113.785416 0 0
1409926278373 228.7022 11.801511 1.771263  81.1582 44.267265 113.78117 0 0
1409926278490 228.9662 11.901628 1.7757422  81.31443 44.223957 113.840805 0 0
1409926278551 229.59161 12.221823 1.7696224  81.73506 44.10018 113.96302 0 0
1409926278663 229.61438 12.324909 1.765013  81.81431 44.07534 113.95539 0 0
1409926278704 227.65479 11.232357 1.5715234  80.4263 44.443203 113.59789 0 0
1409926278824 228.29042 11.528438 1.6182421  80.837944 44.340313 113.7244 0 0
1409926278874 228.85312 11.739571 1.8389974  81.19581 44.265026 113.83479 0 0
1409926278983 228.64552 11.7538805 1.8484635  81.128944 44.288387 113.77029 0 0
1409926279050 229.01703 11.920013 1.8258203  81.3594 44.206276 113.85047 0 0
1409926279156 229.37183 12.071485 1.8261459  81.58406 44.149532 113.92252 0 0
1409926279196 228.93573 12.022175 1.7997005  81.39448 44.194843 113.80682 0 0
1409926279414 227.79552 11.430365 1.7952343  80.62045 44.416405 113.5888 0 0
1409926279433 228.85042 11.751628 1.7163802  81.200485 44.229713 113.835754 0 0
1409926279551 228.73187 11.722435 1.7073698  81.14142 44.248123 113.80841 0 0
1409926279670 229.01791 11.838906 1.714362  81.31508 44.200886 113.86737 0 0
1409926279715 229.58963 12.163217 1.6879817  81.71676 44.079845 113.975105 0 0
1409926279827 228.84464 11.91983 1.6841146  81.29905 44.190598 113.8062 0 0
1409926279894 227.53412 11.110937 1.6954948  80.32612 44.492397 113.57542 0 0
1409926280013 228.2361 11.417617 1.6901172  80.76345 44.36164 113.7212 0 0
1409926280042 228.59438 11.590951 1.6601303  81.001236 44.27914 113.794945 0 0
1409926280175 228.51318 11.579427 1.6695182  80.97463 44.29552 113.77276 0 0
1409926280238 229.04709 11.773255 1.5635157  81.27396 44.165913 113.88906 0 0
1409926280339 229.27547 11.920221 1.5493098  81.439476 44.112553 113.93198 0 0
1409926280435 227.38802 11.079544 1.6136719  80.25448 44.49344 113.54945 0 0
1409926280533 228.03177 11.309662 1.614375  80.62192 44.38844 113.69336 0 0
1409926280580 228.65036 11.5883465 1.594375  81.01111 44.26073 113.81867 0 0
1409926280737 228.3564 11.448177 1.7170963  80.81474 44.34284 113.7388 0 0
1409926280758 229.18979 11.832045 1.6061068  81.3491 44.17112 113.92445 0 0
1409926280862 229.30766 11.87806 1.5933985  81.42021 44.14909 113.949066 0 0
1409926280931 228.74245 11.751315 1.597487  81.149284 44.224453 113.8076 0 0
1409926281024 227.30771 10.948958 1.5583594  80.133865 44.511692 113.54784 0 0
1409926281088 228.0273 11.227604 1.6484766  80.55328 44.40987 113.68995 0 0
1409926281184 228.4815 11.434218 1.6332552  80.84444 44.31719 113.78193 0 0
1409926281248 228.35854 11.455521 1.641276  80.81001 44.328335 113.74375 0 0
1409926281356 228.60495 11.557631 1.6486198  80.959335 44.28198 113.79719 0 0
1409926281411 229.29239 11.869232 1.6076303  81.41169 44.1431 113.93761 0 0
1409926281507 228.81792 11.767864 1.5446745  81.16521 44.193333 113.81878 0 0
1409926281563 227.20673 10.906589 1.7068881  80.05904 44.559063 113.50862 0 0
1409926281691 227.6627 11.127278 1.7241406  80.36061 44.477448 113.59768 0 0
1409926281749 228.335 11.458632 1.6941407  80.79765 44.338516 113.730675 0 0
1409926281853 228.26869 11.440755 1.7497135  80.77263 44.36518 113.709404 0 0
1409926281931 228.8624 11.719075 1.7351172  81.151474 44.24586 113.82685 0 0
1409926282051 229.38406 12.0375 1.6604036  81.543465 44.112137 113.93565 0 0
1409926282088 227.02547 10.8843355 1.8290886  80.003204 44.59961 113.46114 0 0
1409926282241 227.13525 10.91 1.8535156  80.06635 44.58974 113.49021 0 0
1409926282304 228.33432 11.501328 1.8225912  80.85577 44.355286 113.71711 0 0
1409926282404 228.17818 11.445052 1.8644922  80.76913 44.387447 113.6887 0 0
1409926282474 228.5601 11.538906 1.8518881  80.9642 44.328594 113.778046 0 0
1409926282593 229.42542 11.854948 1.614388  81.43654 44.123177 113.97747 0 0
1409926282623 227.65297 11.1272 1.5734766  80.35082 44.4218 113.60318 0 0
1409926282773 227.13797 10.834753 1.6608334  79.99141 44.54844 113.50508 0 0
1409926282831 228.58385 11.519635 1.7417839  80.94112 44.299244 113.78899 0 0
1409926282952 228.3824 11.48414 1.7189844  80.84073 44.313957 113.74039 0 0
1409926283047 228.67375 11.591979 1.7085677  81.011 44.265102 113.80511 0 0
1409926283150 229.42397 12.022461 1.6613802  81.54871 44.128723 113.94651 0 0
1409926283213 227.68964 11.270091 1.6223959  80.45602 44.420887 113.588905 0 0
1409926283359 227.55687 11.08483 1.6626953  80.30258 44.473724 113.58174 0 0
1409926283412 228.5537 11.551328 1.6309245  80.94025 44.27667 113.78068 0 0
1409926283582 228.30074 11.51138 1.6474218  80.831055 44.31133 113.71388 0 0
1409926283601 228.84062 11.74056 1.6391276  81.158554 44.216225 113.8306 0 0
1409926283693 229.53537 12.104805 1.7122135  81.661316 44.112396 113.971794 0 0
1409926283742 227.81636 11.312669 1.6545442  80.547005 44.41034 113.620415 0 0
1409926283871 227.3673 10.982591 1.4853256  80.15756 44.48982 113.55937 0 0
1409926283924 228.47495 11.465065 1.553698  80.860596 44.306538 113.78562 0 0
1409926284023 228.54338 11.560872 1.5282422  80.93641 44.271538 113.78781 0 0
1409926284100 228.72421 11.63 1.518737  81.0428 44.235886 113.82888 0 0
1409926284212 229.10016 11.760143 1.4363151  81.2727 44.145702 113.91862 0 0
1409926284274 229.06802 11.9572 1.3701042  81.355896 44.10008 113.85906 0 0
1409926284365 227.29057 11.150807 1.3489714  80.20559 44.416847 113.49047 0 0
1409926284480 227.3747 11.166446 1.6138021  80.249756 44.484272 113.48453 0 0
1409926284606 228.35614 12.0905075 1.6149739  81.12742 44.215286 113.586876 0 0
1409926284704 228.60864 13.388997 1.8482813  81.9754 44.02492 113.414665 0 0
1409926284812 229.77734 13.791276 1.5028906  82.73747 43.760155 113.72539 0 0
1409926284930 229.41026 13.282513 1.4460547  82.317345 43.87388 113.713 0 0
1409926285070 227.21089 11.638724 1.8116927  80.52808 44.439636 113.36805 0 0
1409926285142 228.01537 11.996407 1.8123568  81.042145 44.29716 113.53143 0 0
1409926285211 227.99432 11.985326 1.8379818  81.028114 44.313778 113.52659 0 0
1409926285309 228.316 12.201172 1.8673698  81.27659 44.247032 113.57828 0 0
1409926285433 228.93027 12.483438 1.6936458  81.65445 44.111015 113.70862 0 0
1409926285482 227.59114 11.977917 1.667526  80.864204 44.330677 113.42 0 0
1409926285644 226.89323 11.458073 1.9836068  80.35044 44.5625 113.31576 0 0
1409926285706 228.23083 11.998125 1.9587239  81.148605 44.3225 113.592606 0 0
1409926285779 228.02428 11.912148 1.9693359  81.02008 44.358776 113.54854 0 0
