时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409926955470 245.4312 0.0 8.496914  77.31164 47.90716 123.937164 0 0
1409926955492 245.77281 0.0 8.697318  77.62596 47.877396 124.02909 0 0
1409926955601 245.885 0.0 8.777513  77.72778 47.872707 124.06193 0 0
1409926955650 245.73077 0.0 8.340795  77.56621 47.832603 124.01826 0 0
1409926955732 244.82916 0.0 7.9378386  76.86529 47.908985 123.76067 0 0
1409926955817 244.68301 0.0 7.8796225  76.73819 47.91664 123.71961 0 0
1409926955865 245.29662 0.0 8.404909  77.14068 47.921223 123.89849 0 0
1409926955950 245.36255 0.0 8.424427  77.175095 47.92414 123.91826 0 0
1409926956032 245.18323 0.0 8.315117  77.0078 47.93258 123.86888 0 0
1409926956102 245.42375 0.0 8.454245  77.13412 47.939377 123.94135 0 0
1409926956159 245.59521 0.0 8.509857  77.23613 47.92557 123.99289 0 0
1409926956280 245.73917 0.0 8.5742445  77.33568 47.918697 124.032425 0 0
1409926956339 244.11974 0.0 7.880638  76.09086 48.063175 123.56698 0 0
1409926956379 245.08844 0.0 8.322474  76.56807 48.105625 123.88279 0 0
1409926956513 245.57109 0.0 8.597864  77.21009 47.9844 124.00646 0 0
