时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409928058867 216.46902 28.438946 8.18595  86.847916 45.04198 106.153175 0 0
1409928058931 217.96454 29.332994 8.358763  87.73087 44.835884 106.31 0 0
1409928058970 217.93272 29.391264 8.185807  87.75077 44.823124 106.29328 0 0
1409928059101 216.6458 28.662695 8.027604  87.004326 44.989063 106.14919 0 0
1409928059210 215.30464 27.732239 7.872513  86.148506 45.180363 106.04656 0 0
1409928059253 216.14133 28.24849 8.148815  86.65741 45.083984 106.1212 0 0
1409928059391 215.88107 28.115118 8.08892  86.51642 45.105965 106.09138 0 0
1409928059437 216.85414 28.647045 8.239232  87.06219 44.991302 106.19542 0 0
1409928059546 217.46953 28.997044 8.291458  87.41253 44.91125 106.263596 0 0
1409928059642 217.434 29.086876 8.233776  87.44402 44.884193 106.24245 0 0
1409928059762 214.40443 27.290077 7.881914  85.67607 45.301613 105.934425 0 0
1409928059815 219.26875 29.866081 8.795534  88.439476 44.80383 106.50037 0 0
1409928059959 219.23927 29.868113 8.754675  88.42901 44.793644 106.49416 0 0
1409928059994 219.55693 30.084818 8.780925  88.63199 44.741642 106.52432 0 0
1409928060105 220.05734 30.378242 8.854649  88.93465 44.677837 106.58667 0 0
1409928060194 220.91544 30.99513 8.913789  89.508125 44.534817 106.67198 0 0
1409928060331 217.38147 28.942175 8.274128  87.37878 44.97073 106.25372 0 0
1409928060377 218.57625 29.476614 8.47332  88.01548 44.85195 106.421326 0 0
1409928060502 219.26375 29.848307 8.458828  88.41138 44.767525 106.50625 0 0
1409928060559 218.97641 29.747213 8.404166  88.26957 44.790077 106.45828 0 0
1409928060669 219.32433 29.960573 8.421237  88.48607 44.73698 106.50094 0 0
1409928060737 220.26242 30.571484 8.537162  89.08246 44.598934 106.605156 0 0
1409928060853 220.38031 30.758581 8.545182  89.208374 44.56461 106.59534 0 0
1409928060922 216.64609 28.48302 8.369414  86.94272 45.105415 106.17599 0 0
1409928061048 217.89546 29.043673 8.573789  87.60806 44.982708 106.348465 0 0
1409928061102 218.29703 29.362982 8.857383  87.893036 44.94031 106.366585 0 0
1409928061205 218.19917 29.293737 8.830912  87.83214 44.955235 106.35838 0 0
1409928061284 219.05719 29.790508 8.909166  88.3373 44.836407 106.456406 0 0
1409928061392 219.82985 30.323242 9.007318  88.84262 44.717396 106.535446 0 0
1409928061548 218.65337 29.711393 8.832317  88.17267 44.854218 106.3831 0 0
1409928061598 218.16742 29.168816 8.689167  87.75584 44.972267 106.38101 0 0
1409928061639 218.85156 29.57035 8.78789  88.168816 44.882187 106.458855 0 0
1409928061704 218.88297 29.621614 8.669088  88.191574 44.85284 106.45573 0 0
1409928061846 218.73875 29.576094 8.617123  88.122406 44.858803 106.43378 0 0
1409928061892 219.88837 30.25491 8.811237  88.82298 44.716927 106.56615 0 0
1409928062009 220.07448 30.393711 8.849492  88.952866 44.690285 106.582634 0 0
1409928062104 220.05988 30.458593 8.923867  88.98721 44.671875 106.567184 0 0
1409928062216 216.88776 28.549232 8.431055  87.05292 45.09271 106.212654 0 0
1409928062243 218.75609 29.522774 8.675599  88.11074 44.8737 106.450806 0 0
1409928062378 219.10854 29.729622 8.70694  88.31803 44.827656 106.49034 0 0
1409928062445 218.97653 29.713554 8.834753  88.27432 44.84914 106.460495 0 0
1409928062549 219.57323 30.068203 8.91418  88.63784 44.767006 106.5326 0 0
1409928062640 220.59006 30.739714 9.091002  89.29427 44.634922 106.63779 0 0
1409928062739 221.03177 31.073463 9.191537  89.59578 44.562317 106.67622 0 0
1409928062797 217.68057 29.05513 8.717083  87.54986 45.00711 106.288956 0 0
1409928062951 218.51297 29.377031 8.721758  87.96746 44.9181 106.42143 0 0
1409928063010 219.24156 29.92427 8.663151  88.45022 44.76919 106.48146 0 0
1409928063125 219.07391 29.802486 8.665794  88.335014 44.7969 106.46466 0 0
1409928063203 220.05719 30.396355 8.806198  88.94422 44.67018 106.5794 0 0
1409928063311 220.64723 30.812773 8.895482  89.33664 44.58677 106.638855 0 0
1409928063353 219.60463 30.300587 8.816471  88.757515 44.707188 106.49318 0 0
1409928063492 217.53606 28.99965 8.538855  87.470024 44.995754 106.27289 0 0
1409928063553 218.83954 29.587214 8.740195  88.16905 44.862785 106.45344 0 0
1409928063709 219.35454 29.955547 8.812018  88.51408 44.784767 106.50018 0 0
1409928063787 219.6895 30.160234 8.822578  88.71944 44.731224 106.54104 0 0
1409928063889 220.53255 30.714024 8.97474  89.257996 44.621433 106.63169 0 0
1409928063944 220.73416 30.911627 9.195221  89.42204 44.598045 106.63998 0 0
1409928064083 217.9619 29.318398 8.749974  87.7669 44.94091 106.30612 0 0
1409928064148 218.45146 29.360716 8.584192  87.93335 44.90797 106.41255 0 0
1409928064255 219.69093 30.104856 8.74707  88.68359 44.743855 106.54745 0 0
1409928064348 219.39328 29.975521 8.687161  88.52766 44.772762 106.50214 0 0
1409928064459 220.08151 30.374895 8.806484  88.940796 44.68789 106.585236 0 0
1409928064500 220.735 30.852734 9.257826  89.39868 44.616615 106.64766 0 0
1409928064635 220.92221 30.996992 9.29164  89.52786 44.58979 106.66487 0 0
1409928064695 217.39136 28.837084 8.665208  87.36039 45.042656 106.26997 0 0
1409928064803 219.02448 29.672396 8.752174  88.27167 44.86117 106.48154 0 0
1409928064894 219.90474 30.289324 8.8475  88.85189 44.714115 106.56206 0 0
1409928064991 219.69641 30.18427 8.796237  88.73535 44.733906 106.534195 0 0
1409928065050 220.60146 30.73052 8.882266  89.2826 44.601173 106.64414 0 0
1409928065196 220.87743 30.955976 9.244804  89.496666 44.593464 106.65914 0 0
1409928065231 219.14369 30.076145 8.912708  88.51264 44.775833 106.425545 0 0
1409928065354 218.15382 29.369896 8.702565  87.84738 44.92591 106.33961 0 0
1409928065471 219.73257 30.145702 8.970599  88.728584 44.759636 106.547134 0 0
1409928065518 219.99307 30.439232 8.960313  88.952034 44.68479 106.55312 0 0
1409928065609 219.99875 30.434765 8.980625  88.95456 44.698177 106.55414 0 0
1409928065697 220.70076 30.873425 9.076029  89.39495 44.6044 106.63716 0 0
1409928065797 221.36781 31.326288 9.243399  89.83631 44.518124 106.709816 0 0
1409928065863 217.19865 29.106054 8.284154  87.40019 44.926407 106.18461 0 0
1409928066012 215.49332 28.027994 7.9108205  86.36763 45.146587 106.02521 0 0
1409928066050 217.70122 29.181992 8.216393  87.588036 44.886017 106.27945 0 0
1409928066227 217.56413 29.133373 8.196068  87.52399 44.895653 106.258675 0 0
1409928066305 218.24626 29.550077 8.280377  87.93276 44.80466 106.33151 0 0
1409928066434 218.82089 29.895678 8.228203  88.26872 44.708073 106.396065 0 0
1409928066493 215.66806 28.224361 7.8073826  86.50185 45.0887 106.02789 0 0
1409928066630 214.97592 27.770273 7.9569793  86.09036 45.213856 105.96245 0 0
1409928066675 217.12772 28.907396 8.344089  87.27967 44.974506 106.20766 0 0
1409928066776 216.9286 28.85664 8.287812  87.19279 44.982838 106.17445 0 0
1409928066851 216.97523 28.872149 8.336393  87.22157 44.986355 106.18149 0 0
1409928066963 217.82578 29.337591 8.473073  87.710205 44.89466 106.27729 0 0
1409928067039 219.12593 30.120338 8.4545965  88.49012 44.693905 106.4206 0 0
1409928067169 216.27905 28.602345 8.043411  86.87441 45.028385 106.08308 0 0
1409928067225 216.94054 28.746056 8.288294  87.15793 45.0193 106.19034 0 0
1409928067381 217.85811 29.303894 8.405768  87.70918 44.895027 106.287865 0 0
1409928067404 217.90347 29.387566 8.419284  87.764046 44.88151 106.28297 0 0
1409928067525 218.12617 29.51884 8.430795  87.89411 44.849636 106.307816 0 0
1409928067588 219.02646 30.08319 8.315404  88.43599 44.700497 106.40594 0 0
1409928067725 219.3065 30.323868 8.301914  88.6418 44.638725 106.42862 0 0
1409928067770 215.37355 28.033724 7.941823  86.33098 45.156017 105.99862 0 0
1409928067864 216.57697 28.639076 8.050196  86.97887 45.00703 106.139244 0 0
1409928067978 217.33664 29.108282 8.116224  87.4333 44.899662 106.2189 0 0
1409928068093 217.28023 29.102604 8.095768  87.419815 44.89854 106.208725 0 0
1409928068199 218.35796 29.725534 8.226823  88.047646 44.760937 106.32953 0 0
1409928068298 219.17479 30.268984 8.497084  88.588005 44.673595 106.40636 0 0
1409928068344 215.7293 28.298658 8.026146  86.56952 45.11302 106.022446 0 0
1409928068452 216.18053 28.422148 8.054909  86.76547 45.066353 106.0944 0 0
1409928068564 217.9301 29.430925 8.318633  87.78768 44.84677 106.28534 0 0
1409928068628 217.5012 29.242695 8.13888  87.56335 44.874947 106.22995 0 0
1409928068729 218.12155 29.599283 8.218204  87.92931 44.79659 106.29961 0 0
1409928068825 218.62062 29.90741 8.278477  88.21597 44.72414 106.35039 0 0
1409928068950 218.14769 29.76586 8.164583  88.00332 44.75302 106.2755 0 0
1409928068999 215.65186 28.19319 8.069766  86.49578 45.12802 106.02607 0 0
1409928069141 216.82822 28.822878 8.183541  87.14785 44.97987 106.15969 0 0
1409928069197 216.78761 28.920143 8.209883  87.19328 44.974636 106.13307 0 0
1409928069320 216.96376 28.998476 8.242201  87.286575 44.957733 106.15617 0 0
1409928069411 218.13225 29.689154 8.320911  87.96879 44.787632 106.2856 0 0
1409928069505 218.82178 30.099388 8.213073  88.38458 44.685287 106.36271 0 0
1409928069562 215.1392 27.893229 7.8948436  86.19979 45.195053 105.97299 0 0
1409928069694 215.87363 28.265118 7.980417  86.5991 45.101692 106.06026 0 0
1409928069748 216.81801 28.823711 8.107279  87.15405 44.980286 106.15867 0 0
1409928069875 216.78543 28.80099 8.072058  87.1294 44.977657 106.15693 0 0
1409928069926 217.9013 29.45927 8.252396  87.79402 44.840416 106.27729 0 0
1409928070032 218.40439 29.751276 8.114765  88.071785 44.74776 106.33341 0 0
1409928070079 216.33391 28.690664 7.803086  86.92548 44.979115 106.082344 0 0
1409928070225 214.13106 27.41586 7.9762893  85.674545 45.32237 105.85107 0 0
1409928070323 216.16383 28.400677 8.073164  86.74949 45.07987 106.094635 0 0
1409928070361 216.20323 28.49862 8.065195  86.80408 45.06013 106.08638 0 0
1409928070490 216.23456 28.498398 8.069882  86.813995 45.055077 106.092705 0 0
1409928070541 217.33788 29.130611 8.180703  87.4488 44.905624 106.2169 0 0
1409928070645 217.75786 29.39414 8.216002  87.705505 44.848465 106.2589 0 0
1409928070728 217.17216 29.162487 8.127526  87.422485 44.90768 106.17549 0 0
1409928070849 214.22212 27.44474 7.8779035  85.70897 45.303802 105.86693 0 0
1409928070914 215.76698 28.249973 8.188151  86.557045 45.124973 106.041435 0 0
1409928071066 216.07538 28.454544 7.766263  86.73281 45.020702 106.07313 0 0
1409928071086 216.8661 28.90013 7.846836  87.18113 44.916615 106.16005 0 0
1409928071196 217.05176 29.012669 7.8339453  87.28801 44.878098 106.18221 0 0
1409928071283 217.94775 29.576199 7.9675913  87.83986 44.76289 106.273415 0 0
1409928071393 214.99586 27.979544 7.784896  86.19264 45.152317 105.931435 0 0
1409928071458 215.06044 27.8881 8.320716  86.18765 45.233673 105.954216 0 0
1409928071588 215.95975 28.363281 8.054674  86.66342 45.07362 106.06141 0 0
1409928071632 215.97752 28.468346 7.951172  86.717316 45.045288 106.047165 0 0
1409928071742 216.58156 28.795235 8.0657425  87.06285 44.975704 106.11203 0 0
1409928071868 217.23907 29.18147 8.122278  87.45035 44.888306 106.18474 0 0
1409928071930 216.06915 28.68521 7.9446483  86.85448 45.001225 106.02534 0 0
1409928072051 214.07933 27.469427 7.7777085  85.67453 45.29198 105.831795 0 0
1409928072131 215.3483 28.070156 8.145677  86.34119 45.167137 105.9876 0 0
1409928072227 216.09503 28.528437 8.195508  86.79881 45.06953 106.05443 0 0
1409928072287 216.42728 28.673723 8.21655  86.96349 45.02729 106.10112 0 0
1409928072370 216.92139 28.983803 8.302331  87.268036 44.96276 106.1505 0 0
1409928072457 217.53719 29.374296 8.361797  87.64641 44.880783 106.21245 0 0
1409928072603 217.85927 29.604336 8.381797  87.852165 44.821278 106.24333 0 0
1409928072706 214.88647 27.8356 7.9644923  86.08798 45.20953 105.93586 0 0
1409928072763 216.15913 28.574232 8.163593  86.83358 45.056095 106.06258 0 0
1409928072864 216.02953 28.54013 8.151914  86.77631 45.068203 106.04052 0 0
1409928072942 216.58919 28.801575 8.192917  87.07184 44.993515 106.11232 0 0
1409928073058 217.19792 29.176472 8.25293  87.43629 44.911797 106.17633 0 0
1409928073120 217.93849 29.665821 8.325377  87.895485 44.796173 106.25013 0 0
1409928073262 215.38998 28.2175 7.6774087  86.41889 45.087162 105.97078 0 0
1409928073361 216.44127 28.617317 7.8022003  86.9303 44.988853 106.11805 0 0
1409928073381 217.02692 29.031965 7.922057  87.3151 44.909428 106.168045 0 0
1409928073520 216.87592 28.971914 7.8604555  87.23555 44.91841 106.14659 0 0
1409928073565 217.7622 29.457214 7.9666014  87.74026 44.80362 106.25096 0 0
1409928073689 218.13914 29.663177 8.024583  87.95121 44.759323 106.294685 0 0
1409928073762 218.5443 30.024935 8.028334  88.24775 44.67659 106.319405 0 0
1409928073870 215.68465 28.440899 7.647995  86.60965 45.030704 105.99279 0 0
1409928073912 215.98692 28.419323 7.7723956  86.692566 45.042187 106.06101 0 0
1409928074071 216.38326 28.656288 8.086041  86.93383 45.01229 106.0951 0 0
1409928074110 216.5286 28.820782 8.063385  87.05272 44.97229 106.09773 0 0
1409928074218 216.9552 29.039036 8.132852  87.28914 44.923386 106.151405 0 0
1409928074316 217.86183 29.601171 8.238359  87.84395 44.80388 106.24289 0 0
1409928074368 217.43799 29.464388 8.28168  87.65623 44.84703 106.17625 0 0
1409928074483 214.84805 27.937122 7.7270575  86.127045 45.174217 105.90706 0 0
1409928074565 215.71223 28.267656 7.8334374  86.545235 45.09281 106.02771 0 0
1409928074696 216.88977 28.950586 7.948932  87.22765 44.928307 106.15453 0 0
1409928074759 216.85843 28.957592 7.915143  87.21763 44.92159 106.14724 0 0
1409928074916 217.50742 29.318645 8.05168  87.5937 44.853073 106.218956 0 0
1409928074953 218.43968 29.925053 8.3010025  88.17737 44.727528 106.31068 0 0
1409928075050 217.96806 29.689426 8.261523  87.9234 44.78935 106.24974 0 0
1409928075142 214.49818 27.636614 7.823138  85.8785 45.230026 105.89164 0 0
1409928075253 216.62823 28.729336 8.245221  87.046875 45.01172 106.13252 0 0
1409928075363 216.62633 28.808086 8.213138  87.084885 44.987682 106.1194 0 0
1409928075437 217.47954 29.274687 8.363906  87.57829 44.8925 106.21628 0 0
1409928075561 218.08348 29.617422 8.4284115  87.92376 44.810104 106.287056 0 0
1409928075632 219.03067 30.278946 8.392253  88.54358 44.66245 106.377785 0 0
1409928075716 215.59323 28.27078 7.926172  86.51137 45.104713 106.000885 0 0
1409928075828 216.20313 28.489088 7.8934116  86.79334 45.026485 106.08974 0 0
1409928075975 217.46294 29.224102 8.039765  87.53138 44.855236 106.229164 0 0
1409928076113 217.61324 29.323997 8.049414  87.62268 44.83323 106.24114 0 0
1409928076151 219.24344 30.302279 8.152213  88.59284 44.60383 106.42602 0 0
1409928076309 219.65588 30.559233 8.241628  88.856834 44.561146 106.4701 0 0
1409928076328 215.92688 28.359558 8.081979  86.653175 45.08138 106.054504 0 0
1409928076441 216.3031 28.538568 8.187253  86.8546 45.05224 106.09919 0 0
1409928076498 218.3347 29.69793 8.301094  88.03354 44.772007 106.326485 0 0
1409928076638 217.93497 29.524036 8.233099  87.82681 44.809895 106.272736 0 0
1409928076686 218.5488 29.85866 8.31375  88.17501 44.734478 106.34351 0 0
1409928076794 218.96927 30.119804 8.356966  88.43555 44.669533 106.39136 0 0
1409928076860 217.78796 29.634714 8.178685  87.84045 44.788254 106.22104 0 0
1409928076986 215.64064 28.247461 7.9608593  86.51349 45.10237 106.01367 0 0
1409928077033 217.11603 28.965858 8.0130205  87.29383 44.911484 106.198 0 0
1409928077177 217.5888 29.297136 8.088724  87.60176 44.848072 106.2394 0 0
1409928077234 217.51305 29.277851 8.039231  87.564285 44.836926 106.22872 0 0
1409928077340 218.18088 29.664804 8.189023  87.96529 44.767967 106.30063 0 0
1409928077424 219.3487 30.43065 8.416589  88.71284 44.618385 106.41862 0 0
1409928077538 216.54626 28.89194 7.989948  87.0967 44.951824 106.09013 0 0
1409928077606 215.89334 28.286419 8.247695  86.614 45.12008 106.05823 0 0
1409928077772 217.18039 29.000195 8.049219  87.334816 44.905155 106.2075 0 0
1409928077825 217.21463 29.120403 8.043034  87.400665 44.881615 106.19378 0 0
1409928077903 217.79074 29.40573 8.106692  87.713295 44.81755 106.26498 0 0
1409928077975 218.36179 29.78595 8.186459  88.07345 44.736095 106.32159 0 0
1409928078084 217.78432 29.581966 7.9971485  87.80319 44.777473 106.2344 0 0
1409928078148 214.47359 27.596445 7.7338543  85.84022 45.231876 105.89726 0 0
1409928078280 216.48294 28.55086 8.118125  86.91329 45.037006 106.13438 0 0
1409928078330 216.35577 28.594479 8.15724  86.891365 45.02094 106.10263 0 0
1409928078432 216.51665 28.675495 8.17556  86.9784 44.99755 106.12109 0 0
1409928078516 217.31606 29.121655 8.250625  87.44004 44.89617 106.21203 0 0
1409928078628 218.10977 29.598932 8.3624735  87.90857 44.788696 106.29763 0 0
1409928078681 215.59485 28.271889 7.684362  86.5018 45.058983 106.00409 0 0
1409928078809 214.57413 27.617565 7.766406  85.88397 45.22018 105.9138 0 0
1409928078857 216.99448 28.840769 8.062552  87.196 44.935444 106.195076 0 0
1409928078962 216.7047 28.78358 8.004075  87.08426 44.955288 106.14352 0 0
1409928079043 216.85258 28.83836 8.040873  87.1559 44.942657 106.165596 0 0
1409928079151 217.46034 29.208046 8.117526  87.51789 44.85922 106.2301 0 0
1409928079209 217.56013 29.355663 8.170873  87.62587 44.843098 106.22604 0 0
1409928079321 215.20491 27.99694 7.7945704  86.263855 45.156017 105.96906 0 0
1409928079383 215.65205 28.08474 7.8776565  86.43836 45.127995 106.047134 0 0
1409928079484 217.03761 28.876862 7.9996486  87.23543 44.93914 106.195335 0 0
1409928079553 216.57806 28.67806 7.9958463  87.00621 45.00104 106.13115 0 0
1409928079687 216.95566 28.867695 8.022044  87.20655 44.950104 106.18 0 0
1409928079743 218.16219 29.617071 8.185169  87.94236 44.786877 106.30666 0 0
1409928079906 216.71576 28.908815 8.128854  87.159035 44.94487 106.12091 0 0
1409928079952 216.8636 28.66776 8.551185  87.118164 45.085938 106.192474 0 0
1409928080056 217.61205 29.118998 8.658633  87.56589 44.984947 106.2718 0 0
1409928080149 218.34126 29.579662 8.471433  88.009415 44.853516 106.35271 0 0
1409928080257 218.71968 29.801628 8.571953  88.23861 44.818672 106.39453 0 0
1409928080327 219.65323 30.3797 8.680286  88.81689 44.687344 106.498856 0 0
1409928080466 219.4194 30.340977 8.617734  88.72454 44.69349 106.45373 0 0
1409928080509 216.02962 28.21862 8.485234  86.64078 45.185703 106.09617 0 0
1409928080607 216.82417 28.66362 8.5642185  87.09754 45.08078 106.18726 0 0
1409928080694 217.44844 29.087591 8.619922  87.49541 44.98057 106.245804 0 0
1409928080790 217.43903 29.07556 8.634323  87.48782 44.98711 106.24487 0 0
1409928080868 218.25972 29.556171 8.711992  87.970665 44.869766 106.33531 0 0
1409928080998 219.06139 30.041393 8.848633  88.46426 44.776173 106.419716 0 0
