时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409927103167 235.0237 5.6233854 8.098112  80.88051 46.422215 119.05823 0 0
1409927103292 235.1238 5.4782424 8.042617  80.822174 46.427578 119.11862 0 0
1409927103344 235.42162 5.287357 8.009232  80.83491 46.420963 119.23568 0 0
1409927103434 235.35786 5.2872524 7.984271  80.8022 46.421772 119.22177 0 0
1409927103511 234.03609 5.4677863 7.669596  80.29855 46.482082 118.83675 0 0
1409927103637 234.52063 5.411315 7.6890626  80.469124 46.44594 118.985756 0 0
1409927103728 234.881 5.2640233 7.64431  80.519424 46.423462 119.111404 0 0
1409927103789 234.74568 5.241354 7.6302605  80.44183 46.4425 119.07919 0 0
1409927103906 234.92699 5.245573 7.619401  80.52165 46.417316 119.12524 0 0
1409927103955 235.1862 5.0010805 7.5466537  80.477615 46.413723 119.25151 0 0
1409927104086 234.68307 4.996758 7.511107  80.260284 46.458595 119.11276 0 0
1409927104150 235.14626 5.5741796 8.034297  80.8846 46.423775 119.15341 0 0
1409927104269 235.43687 5.387656 8.065183  80.957695 46.42073 119.279945 0 0
1409927104336 235.51636 5.3569922 8.052695  80.97454 46.4156 119.30364 0 0
1409927104435 235.5101 5.1972785 8.021263  80.86037 46.435 119.33969 0 0
1409927104490 235.81479 5.1232424 8.003685  80.95322 46.407734 119.440155 0 0
1409927104602 235.93016 4.945026 7.9753647  80.890366 46.42078 119.50883 0 0
1409927104656 234.8439 5.0316405 7.8754168  80.46884 46.50151 119.197784 0 0
1409927104772 234.68646 5.095625 7.9099607  80.434166 46.515102 119.144684 0 0
1409927104838 235.54897 4.908164 8.00138  80.62613 46.49091 119.414795 0 0
1409927104919 235.62839 4.993255 8.006263  80.714386 46.46948 119.41724 0 0
1409927104975 235.51437 4.945482 7.9521747  80.629326 46.475338 119.39735 0 0
1409927105115 235.64343 4.7920704 7.9533596  80.58579 46.49367 119.46641 0 0
1409927105175 235.98344 4.6628904 7.9160676  80.6543 46.466564 119.585915 0 0
1409927105287 235.83324 4.584961 7.878828  80.53612 46.49156 119.56065 0 0
1409927105343 234.73682 4.9491796 7.5879297  80.24337 46.50047 119.20198 0 0
1409927105444 235.02875 4.9766536 7.6235285  80.3799 46.47159 119.276276 0 0
1409927105497 235.45271 4.939544 7.59694  80.53655 46.43094 119.396065 0 0
1409927105625 235.2912 4.8608203 7.8142185  80.440025 46.496952 119.352135 0 0
1409927105682 235.50484 4.6766796 7.7152085  80.40991 46.488335 119.46013 0 0
1409927105789 235.41531 4.530586 7.638815  80.285576 46.505493 119.47737 0 0
1409927105851 235.46771 4.485 7.4828777  80.23431 46.477215 119.49224 0 0
1409927105965 234.48334 4.7266145 7.7052865  79.947174 46.58323 119.16599 0 0
1409927106019 234.98401 4.6629167 7.7801824  80.12764 46.560078 119.320496 0 0
1409927106161 235.25475 4.471875 7.73806  80.111885 46.55888 119.43185 0 0
1409927106190 235.13359 4.4217057 7.6654816  80.023384 46.561016 119.40849 0 0
1409927106298 235.19781 4.3310027 7.662448  79.986824 46.57526 119.447395 0 0
1409927106366 235.50954 4.113294 7.6069794  79.968956 46.572083 119.58125 0 0
1409927106469 235.596 4.1354947 7.6273437  80.037476 46.56143 119.59703 0 0
1409927106516 234.33073 4.2426434 7.56582  79.54746 46.667526 119.23625 0 0
1409927106644 235.91641 4.7659764 8.165026  80.62401 46.55539 119.59937 0 0
1409927106737 236.09729 4.3424087 8.127826  80.52976 46.573723 119.73734 0 0
1409927106814 236.00516 4.435508 8.152578  80.54673 46.56836 119.69253 0 0
1409927106943 236.18953 4.4189715 8.164336  80.62017 46.5563 119.7456 0 0
1409927106994 236.53755 4.3727083 8.158021  80.74904 46.521954 119.852135 0 0
1409927107096 236.3875 4.282617 8.102695  80.62457 46.541874 119.829506 0 0
1409927107188 235.32776 4.4671745 8.08207  80.267914 46.62526 119.50549 0 0
1409927107297 235.84021 4.475599 8.140807  80.49858 46.576847 119.644035 0 0
1409927107335 236.0451 4.328737 8.1601305  80.49832 46.58927 119.730156 0 0
1409927107451 236.0273 4.400104 8.159127  80.545845 46.577187 119.706795 0 0
1409927107518 236.27756 4.60168 8.223789  80.78577 46.523697 119.72862 0 0
1409927107626 236.45401 4.684453 8.248164  80.92573 46.49237 119.75781 0 0
1409927107718 236.62183 4.844297 8.3236065  81.11175 46.462524 119.765366 0 0
1409927107826 235.40958 5.075117 8.286341  80.72887 46.543335 119.38643 0 0
1409927107878 235.83844 5.043919 8.316849  80.88633 46.513542 119.505806 0 0
1409927107995 236.01292 4.947552 8.29392  80.90116 46.507397 119.572136 0 0
1409927108077 235.84084 5.1538153 8.336693  80.96217 46.489063 119.47724 0 0
1409927108179 235.95161 4.9704947 8.264102  80.88409 46.497604 119.547295 0 0
1409927108278 236.14177 4.866888 8.200599  80.88539 46.481014 119.622734 0 0
1409927108371 235.72276 4.8265367 8.147226  80.67923 46.519817 119.51081 0 0
1409927108433 235.07047 4.91487 8.124102  80.44189 46.56849 119.32175 0 0
1409927108582 235.46281 4.8553905 8.1809635  80.57582 46.55703 119.441956 0 0
1409927108623 235.64198 4.837565 8.171967  80.64477 46.53758 119.488205 0 0
1409927108734 235.69406 4.80043 8.134779  80.63501 46.53039 119.51513 0 0
1409927108802 236.00885 4.7039323 8.131862  80.70862 46.511562 119.61958 0 0
1409927108905 236.10098 4.681185 8.137513  80.73734 46.508045 119.65039 0 0
1409927108965 235.34969 4.6848307 8.057825  80.408806 46.568413 119.44325 0 0
1409927109087 234.93204 4.697604 8.062461  80.22986 46.618645 119.3324 0 0
1409927109140 235.65588 4.626953 7.9872136  80.49355 46.54531 119.54597 0 0
1409927109241 235.64369 4.5979557 7.950846  80.46668 46.546486 119.54555 0 0
1409927109327 235.65578 4.5615625 8.004063  80.45768 46.564064 119.55719 0 0
1409927109441 235.88474 4.484557 7.949362  80.49624 46.53901 119.63677 0 0
1409927109499 236.11505 4.462448 7.985573  80.59371 46.529583 119.701324 0 0
1409927109623 235.965 4.4125 7.9315367  80.48823 46.538647 119.67497 0 0
1409927109665 235.08261 4.53207 7.9163413  80.17057 46.611355 119.41196 0 0
1409927109769 235.50829 4.612005 7.884518  80.351746 46.566277 119.50422 0 0
1409927109846 235.86697 4.5696874 7.8602085  80.47971 46.532005 119.607574 0 0
1409927109945 235.77802 4.552292 7.8730206  80.43623 46.542892 119.58544 0 0
1409927109989 235.9999 4.4148436 7.835104  80.43582 46.533543 119.675 0 0
1409927110100 236.15536 4.372357 7.828672  80.47717 46.527786 119.73005 0 0
1409927110170 236.28932 4.234987 7.7934766  80.448204 46.529297 119.79437 0 0
1409927110235 236.08125 4.2880206 7.7689843  80.39004 46.533306 119.72708 0 0
1409927110355 235.0799 4.3752213 7.735651  79.9994 46.620964 119.43779 0 0
1409927110427 235.49937 4.269388 7.7523956  80.113815 46.594063 119.58422 0 0
1409927110548 235.97261 5.100404 7.8113933  80.87293 46.41841 119.532425 0 0
1409927110599 235.6962 4.7333074 7.650456  80.49377 46.478672 119.54159 0 0
1409927110714 235.964 4.841107 7.7410936  80.68801 46.453228 119.58964 0 0
1409927110773 236.17339 4.9470572 7.757982  80.85366 46.412525 119.62047 0 0
1409927110905 236.10349 4.7501173 7.706146  80.699646 46.442135 119.64383 0 0
1409927110942 235.21292 5.0964193 7.7173567  80.5318 46.483437 119.326775 0 0
1409927111041 235.44365 4.928763 7.6752996  80.51 46.4738 119.42841 0 0
1409927111130 235.76735 4.8327475 7.6903257  80.60199 46.458958 119.53435 0 0
1409927111257 235.6547 4.830716 7.6784763  80.54733 46.470833 119.50659 0 0
1409927111299 236.01938 4.6121225 7.648503  80.56301 46.460754 119.65091 0 0
1409927111417 236.06802 4.61375 7.622305  80.57604 46.45612 119.66878 0 0
1409927111474 235.71338 4.536185 7.5478644  80.376 46.485157 119.583435 0 0
1409927111575 234.86313 4.575599 7.531758  80.022125 46.570103 119.34953 0 0
1409927111673 235.40562 4.4325 7.795143  80.224754 46.572292 119.51325 0 0
1409927111798 235.64635 4.350547 7.72513  80.26022 46.555077 119.60149 0 0
1409927111857 235.74072 4.258802 7.730586  80.23944 46.565105 119.65013 0 0
1409927111981 235.88385 4.2464976 7.711888  80.29667 46.545105 119.6925 0 0
1409927112023 236.11136 3.9404688 7.6057034  80.1893 46.55281 119.82042 0 0
1409927112139 235.87709 3.948086 7.594375  80.09475 46.575314 119.75078 0 0
1409927112194 234.82578 4.135534 7.6446614  79.70622 46.661564 119.43133 0 0
1409927112289 235.22609 4.111966 7.646289  79.86299 46.628204 119.54721 0 0
1409927112340 235.6728 4.0714192 7.66194  80.04087 46.58992 119.67643 0 0
1409927112458 235.61427 4.156107 7.705768  80.074425 46.58664 119.63878 0 0
1409927112522 235.71808 4.015651 7.6670313  80.01986 46.596848 119.69977 0 0
1409927112621 235.90802 4.007656 7.623828  80.109024 46.563725 119.75638 0 0
1409927112727 236.05447 3.871862 7.5940886  80.08492 46.56763 119.8251 0 0
1409927112794 234.96214 4.061901 7.563685  79.73262 46.63953 119.482346 0 0
1409927112910 235.11432 4.257982 7.714297  79.86543 46.632473 119.482475 0 0
1409927112964 235.8588 4.0965366 7.695638  80.08267 46.58169 119.718956 0 0
1409927113071 235.80693 4.0959377 7.6972136  80.065094 46.58617 119.70279 0 0
1409927113122 235.69969 4.109297 7.6546617  80.01923 46.584087 119.672165 0 0
1409927113262 235.8325 4.0628386 7.6911716  80.04948 46.588436 119.71654 0 0
1409927113313 235.97037 3.9222918 7.4763803  80.02306 46.549713 119.79047 0 0
1409927113416 235.30734 3.8741927 7.649388  79.73205 46.64534 119.60797 0 0
1409927113474 234.86777 3.9246223 7.6641016  79.558304 46.693462 119.48292 0 0
1409927113569 235.30089 3.8337631 7.7021484  79.68686 46.67932 119.62086 0 0
1409927113624 235.51031 3.813867 7.698815  79.76836 46.649296 119.679924 0 0
1409927113745 235.42339 3.8561068 7.6940627  79.76885 46.65159 119.64409 0 0
1409927113805 235.70131 3.7788541 7.7104425  79.83378 46.642918 119.74008 0 0
1409927113958 235.8684 3.7308073 7.715521  79.87151 46.63612 119.79357 0 0
1409927113972 234.74422 3.827526 7.6139846  79.44165 46.712368 119.47401 0 0
1409927114068 234.65416 3.801953 7.6003776  79.37964 46.722866 119.4557 0 0
1409927114117 236.06157 4.141901 7.999818  80.2605 46.63521 119.77716 0 0
1409927114232 236.22542 3.9909897 7.89013  80.26021 46.61362 119.8649 0 0
1409927114293 236.2775 4.0325 7.923659  80.31554 46.61107 119.86677 0 0
1409927114399 236.3723 3.940547 7.8717318  80.28945 46.606457 119.91763 0 0
1409927114510 236.6589 3.8872917 7.917917  80.38651 46.59198 120.00729 0 0
1409927114591 236.68568 3.8283074 7.847513  80.353165 46.584038 120.024345 0 0
1409927114702 235.56302 3.9703906 7.8179426  79.944664 46.68 119.69299 0 0
1409927114773 236.15427 3.829948 7.860547  80.10967 46.649323 119.88865 0 0
1409927114875 236.37833 3.8074088 7.829961  80.19782 46.621407 119.94653 0 0
1409927114921 236.22693 3.870052 7.8635416  80.168396 46.63146 119.89344 0 0
1409927115053 236.34875 3.8243098 7.879922  80.20254 46.63203 119.93448 0 0
1409927115093 236.7574 4.1633205 7.9948306  80.61854 46.548542 119.96726 0 0
1409927115194 236.77333 4.000599 7.9377995  80.51323 46.562214 120.00726 0 0
1409927115240 235.77193 4.0697136 7.878086  80.113556 46.649426 119.71917 0 0
1409927115345 235.55365 4.1228776 7.8585677  80.04857 46.657032 119.65242 0 0
1409927115397 236.18964 3.9938543 7.928086  80.24702 46.62849 119.85388 0 0
1409927115512 236.29662 3.978815 7.89582  80.2835 46.61349 119.88302 0 0
1409927115567 236.08495 4.0542316 7.905052  80.24823 46.620106 119.80862 0 0
1409927115663 236.31073 4.0514584 7.9258466  80.3387 46.60018 119.86964 0 0
1409927115744 236.51765 3.9766407 7.8839583  80.3804 46.58125 119.945206 0 0
1409927115861 236.2026 3.945586 7.849336  80.219376 46.617214 119.86367 0 0
1409927115909 235.40308 4.0327344 7.819232  79.91435 46.678566 119.63182 0 0
1409927116045 235.66432 3.9286327 8.114166  80.00358 46.72047 119.71643 0 0
1409927116083 236.0863 3.853073 7.925742  80.11234 46.66078 119.848595 0 0
1409927116186 235.99178 3.808112 7.9289975  80.036224 46.6813 119.83833 0 0
1409927116269 236.30667 3.762435 7.9240365  80.147995 46.650833 119.93328 0 0
1409927116372 236.44958 3.7467968 7.9663153  80.20496 46.650963 119.97312 0 0
1409927116452 235.7075 3.8618228 7.8960547  79.96302 46.690495 119.74534 0 0
1409927116571 235.38396 3.877552 7.8348827  79.80415 46.715652 119.664894 0 0
1409927116629 236.02855 3.7886848 7.666328  80.03149 46.643776 119.86643 0 0
1409927116784 235.96838 3.8254688 7.624948  80.029755 46.628777 119.840836 0 0
1409927116797 236.20891 3.802409 7.6595182  80.118034 46.621223 119.912056 0 0
1409927116895 236.27313 3.7892578 7.657487  80.136826 46.617134 119.93427 0 0
1409927116935 236.4388 3.7271094 7.6434245  80.161835 46.605053 119.993774 0 0
1409927117035 236.52318 3.7107162 7.6658335  80.19981 46.60284 120.01818 0 0
1409927117096 235.25432 3.8806381 7.5952473  79.74956 46.692474 119.637474 0 0
1409927117215 235.61671 3.9037108 7.8353257  79.92375 46.691536 119.72935 0 0
1409927117317 236.09859 3.7997005 7.868021  80.0929 46.658306 119.8783 0 0
1409927117367 235.99141 3.7642448 7.8647394  80.016266 46.677135 119.85464 0 0
1409927117462 236.09282 3.7523177 7.8584766  80.059425 46.664715 119.8888 0 0
1409927117534 236.34938 3.665612 7.853164  80.107735 46.65276 119.97601 0 0
1409927117632 236.48047 3.6592057 7.857044  80.1669 46.64432 120.009636 0 0
1409927117694 235.49197 3.835547 7.7691274  79.852295 46.6881 119.70224 0 0
1409927117807 235.37485 3.891784 7.828906  79.83472 46.71159 119.66331 0 0
1409927117877 236.06516 3.8842447 7.7548957  80.104126 46.62953 119.852005 0 0
1409927117997 236.04172 3.9691277 7.784883  80.1524 46.625496 119.8238 0 0
1409927118055 236.00671 3.9134376 7.7898436  80.099686 46.640938 119.82708 0 0
1409927118173 236.30553 3.9509115 7.810404  80.26279 46.604843 119.90273 0 0
1409927118231 236.5225 4.295026 7.9215236  80.60315 46.537968 119.87922 0 0
1409927118369 235.91432 4.2127733 7.8309507  80.27766 46.594166 119.72857 0 0
1409927118422 235.80704 4.4879036 7.953529  80.412346 46.583046 119.64232 0 0
1409927118566 236.12291 4.245482 7.8973308  80.382164 46.590313 119.78232 0 0
1409927118701 236.03546 4.296862 7.9217057  80.387184 46.590496 119.74687 0 0
1409927118783 236.54948 4.5386066 8.031289  80.78558 46.51133 119.833435 0 0
1409927118843 236.74672 5.0246096 8.186276  81.20297 46.433983 119.77461 0 0
1409927118986 236.0328 5.777435 8.327579  81.38834 46.40534 119.41023 0 0
1409927119042 236.94162 9.211797 10.11961  84.27604 46.03146 118.84023 0 0
1409927119157 237.52083 11.182032 10.656471  85.86636 45.751328 118.53526 0 0
1409927119222 236.44958 19.343737 12.5  90.32707 44.910103 116.323 0 0
1409927119328 232.73349 20.898111 12.234805  89.75793 44.991665 114.79531 0 0
1409927119394 229.4665 21.402082 11.8403  89.00809 44.998306 113.73799 0 0
1409927119509 228.63208 22.25168 11.567617  89.160706 44.881355 113.30474 0 0
1409927119569 227.0787 24.463085 12.403346  89.909164 44.83565 112.396774 0 0
1409927119680 226.05402 24.496563 12.455299  89.595665 44.877163 112.09195 0 0
1409927119768 225.45859 24.688528 12.194896  89.458916 44.82453 111.86763 0 0
1409927119859 226.02568 25.980547 12.8044405  90.43401 44.704506 111.738304 0 0
1409927119965 226.12187 30.097187 14.303515  92.9665 44.382473 110.85357 0 0
1409927120105 222.81781 29.111654 13.67819  91.22245 44.73375 110.08885 0 0
1409927120156 223.77307 31.289688 13.81918  92.722946 44.414375 109.874374 0 0
1409927120260 221.99525 30.819883 13.689518  91.84275 44.590755 109.48646 0 0
1409927120343 222.3223 32.866913 14.708464  93.20082 44.486015 109.136955 0 0
1409927120468 220.99756 31.939558 13.958177  92.18349 44.54612 108.98115 0 0
1409927120507 219.70203 32.036457 14.330664  91.884415 44.66594 108.60617 0 0
1409927120631 220.08011 32.474426 14.470924  92.23647 44.611145 108.60534 0 0
1409927120683 220.59209 33.22439 14.726341  92.857445 44.51065 108.575966 0 0
1409927120794 218.8838 31.783268 13.556394  91.34568 44.609478 108.42284 0 0
1409927120877 218.70505 32.162342 13.857122  91.50728 44.6425 108.28737 0 0
1409927120978 218.6201 32.991783 14.327904  91.99554 44.631798 108.09414 0 0
1409927121030 219.1162 32.86742 14.0038805  92.05644 44.53396 108.25175 0 0
1409927121135 219.30698 33.15884 14.086836  92.29815 44.493385 108.23745 0 0
1409927121191 219.1864 33.21501 14.137474  92.29483 44.50643 108.19505 0 0
1409927121298 219.34547 33.331486 14.161485  92.41983 44.47784 108.20823 0 0
1409927121379 219.6575 33.500065 14.158815  92.618164 44.42406 108.24909 0 0
1409927121490 219.80234 33.706627 14.214935  92.7943 44.39055 108.24068 0 0
1409927121541 219.03796 34.10672 14.565534  92.79509 44.48078 107.9607 0 0
1409927121668 219.29735 34.05159 14.491693  92.85018 44.45133 108.04133 0 0
1409927121726 219.46964 33.2322 14.019206  92.39584 44.44539 108.2575 0 0
1409927121831 219.3823 33.219715 14.0570965  92.36288 44.46685 108.2381 0 0
1409927121923 219.52203 33.199623 14.016094  92.39577 44.4456 108.2755 0 0
1409927122022 219.74995 33.22018 13.954909  92.47835 44.409348 108.32815 0 0
1409927122082 219.76265 33.085716 13.872708  92.400314 44.40883 108.357994 0 0
1409927122198 219.16739 33.448254 14.132044  92.434456 44.463413 108.12828 0 0
1409927122254 219.50652 34.034077 14.406836  92.90535 44.407658 108.093956 0 0
1409927122363 219.68683 33.74806 14.185117  92.78167 44.38461 108.19826 0 0
1409927122425 219.73787 33.871693 14.24151  92.87782 44.374374 108.183044 0 0
1409927122550 219.7588 33.868008 14.227539  92.881325 44.365208 108.1913 0 0
1409927122617 220.12224 33.945366 14.211341  93.043335 44.32185 108.26867 0 0
1409927122726 220.13719 33.725662 14.099596  92.914246 44.329845 108.31482 0 0
1409927122799 219.52974 33.71099 14.172409  92.71315 44.402187 108.16292 0 0
1409927122916 219.63916 34.192436 14.427083  93.04113 44.378933 108.09383 0 0
1409927122987 220.0162 34.058228 14.261992  93.077126 44.32513 108.21851 0 0
1409927123101 220.01308 34.405796 14.453724  93.28974 44.31448 108.14221 0 0
1409927123160 220.20094 34.573296 14.483177  93.44907 44.281326 108.1569 0 0
1409927123292 218.77985 33.482136 13.429701  92.19974 44.339973 108.013435 0 0
1409927123343 218.4536 32.982357 13.245808  91.83548 44.387474 108.04159 0 0
1409927123446 217.97478 33.046368 13.358151  91.72608 44.45112 107.90654 0 0
1409927123508 218.09698 32.98909 13.392813  91.7329 44.4562 107.95141 0 0
1409927123604 218.23248 32.542564 13.181302  91.50766 44.465157 108.07997 0 0
1409927123663 218.2475 32.81311 13.262852  91.674805 44.44086 108.02563 0 0
1409927123785 218.20865 32.845806 13.291797  91.681015 44.444687 108.00906 0 0
1409927123845 218.49667 32.781784 13.233242  91.72934 44.41654 108.09909 0 0
1409927123954 218.54198 32.556366 13.124648  91.607735 44.423725 108.15599 0 0
1409927124021 217.73744 32.690468 13.339401  91.437515 44.52867 107.92195 0 0
1409927124113 217.908 32.83888 13.441602  91.593636 44.51297 107.934586 0 0
1409927124170 218.3026 32.442226 13.1799345  91.465706 44.47638 108.122345 0 0
1409927124325 218.36021 32.653385 13.265638  91.61656 44.461823 108.09003 0 0
1409927124345 218.38655 32.694023 13.2957945  91.65376 44.45672 108.09305 0 0
1409927124441 218.51006 32.752407 13.2937765  91.727425 44.43513 108.11221 0 0
1409927124529 218.71094 32.765144 13.230755  91.79024 44.406876 108.15982 0 0
1409927124637 218.11295 32.639233 13.288894  91.53724 44.484245 108.03162 0 0
1409927124679 218.13092 33.210754 13.665143  91.89776 44.48737 107.918335 0 0
1409927124797 218.45427 33.208607 13.603008  91.99545 44.44427 108.00146 0 0
1409927124869 218.54271 33.100677 13.923945  91.99875 44.507473 108.02661 0 0
1409927124978 218.48625 32.933804 13.858125  91.87883 44.519764 108.0506 0 0
1409927125037 218.79958 32.983334 13.822839  92.012825 44.47776 108.11752 0 0
1409927125150 218.63188 32.80422 13.882005  91.891495 44.514923 108.11597 0 0
1409927125200 218.17444 32.628788 13.782318  91.60156 44.560963 108.02836 0 0
1409927125351 217.83223 32.910065 14.038906  91.66883 44.614635 107.88427 0 0
1409927125381 218.45433 32.956093 13.939479  91.891495 44.52185 108.03339 0 0
1409927125483 218.5174 33.177643 14.047591  92.048386 44.510963 108.00044 0 0
1409927125557 218.4433 33.274662 14.283894  92.121735 44.550415 107.96906 0 0
1409927125693 218.57729 33.28828 14.239219  92.174164 44.520702 107.9994 0 0
1409927125792 218.81396 33.41125 14.239244  92.32276 44.481953 108.03339 0 0
1409927125957 218.10606 33.594975 14.476107  92.215805 44.57219 107.815155 0 0
1409927126094 218.55583 33.59561 14.422421  92.358765 44.522682 107.932655 0 0
1409927126320 218.53151 33.85457 14.545039  92.50779 44.512005 107.86995 0 0
1409927126344 218.80952 33.780807 14.42595  92.55242 44.470444 107.95417 0 0
1409927126503 218.39067 33.725964 14.456823  92.38445 44.5219 107.85953 0 0
1409927126586 218.45604 34.26134 14.775273  92.73609 44.51357 107.768486 0 0
1409927126804 218.61745 33.922344 14.550768  92.57407 44.493908 107.87893 0 0
1409927126862 218.86084 34.07375 14.582969  92.74687 44.457733 107.91102 0 0
1409927127019 218.96542 34.082916 14.570013  92.78418 44.44453 107.93398 0 0
1409927127126 218.13414 34.258255 14.863802  92.63525 44.562996 107.68818 0 0
1409927127323 218.67058 34.321342 14.796224  92.84126 44.489845 107.81268 0 0
1409927127431 218.80959 34.23793 14.734583  92.83642 44.473255 107.865654 0 0
1409927127546 219.07562 34.4047 14.758216  93.019455 44.432526 107.899086 0 0
1409927127775 218.97266 34.2313 14.654076  92.88637 44.440807 107.90588 0 0
1409927127804 218.96115 34.770077 14.979948  93.21337 44.43836 107.79417 0 0
1409927127986 218.98817 34.963177 15.058281  93.338264 44.422134 107.762215 0 0
1409927128087 219.23912 35.162487 15.111015  93.54229 44.3812 107.78477 0 0
1409927128224 218.04912 34.098034 14.230664  92.41198 44.452736 107.659065 0 0
1409927128398 217.25458 34.03229 14.327865  92.15078 44.553543 107.484795 0 0
1409927128474 217.55981 33.76555 14.08638  92.08279 44.514324 107.62347 0 0
1409927128641 217.49739 33.919987 14.124701  92.1479 44.50112 107.577034 0 0
1409927128813 217.69994 33.949245 14.089948  92.23251 44.474087 107.621956 0 0
1409927128880 217.9812 34.269505 14.619166  92.53453 44.49211 107.60477 0 0
1409927129067 217.20245 34.45642 14.877617  92.417015 44.594246 107.37237 0 0
1409927129229 217.82681 34.671043 14.863034  92.73791 44.502605 107.48502 0 0
1409927129335 217.79747 34.811092 14.945898  92.81355 44.5007 107.44961 0 0
1409927129483 218.0089 34.67728 14.82638  92.79275 44.47664 107.52766 0 0
1409927129617 217.28172 34.3425 14.7787895  92.36357 44.582108 107.412735 0 0
1409927129781 217.67502 34.299152 14.722044  92.46133 44.5419 107.523544 0 0
1409927129824 217.6436 34.320652 14.733021  92.46628 44.541225 107.51099 0 0
1409927130005 217.6459 34.122944 14.626237  92.34111 44.545597 107.55279 0 0
1409927130099 217.90771 34.14897 14.530625  92.43492 44.49271 107.60873 0 0
1409927130283 217.08643 34.166836 14.7654295  92.19566 44.62617 107.39987 0 0
1409927130445 217.60793 34.07034 14.579466  92.31495 44.546066 107.56031 0 0
1409927130521 217.65024 33.92625 14.5503645  92.206955 44.562317 107.58888 0 0
1409927130701 217.89131 34.12487 14.355911  92.39457 44.478073 107.61802 0 0
1409927130839 217.11673 33.775898 14.246041  91.93385 44.582474 107.49792 0 0
1409927130943 217.53253 33.870834 14.248802  92.11901 44.53198 107.585075 0 0
1409927131092 217.58253 33.636562 14.114101  91.99318 44.533543 107.64451 0 0
1409927131206 217.77902 33.746902 14.127734  92.12143 44.497837 107.67206 0 0
1409927131357 217.92125 33.511864 14.014713  92.025665 44.495884 107.754196 0 0
1409927131422 217.07726 33.534897 14.163932  91.77517 44.601196 107.535706 0 0
1409927131582 217.44194 34.01932 14.370847  92.18474 44.544376 107.529976 0 0
1409927131716 217.77403 33.912342 14.216211  92.21978 44.496902 107.63763 0 0
1409927131801 218.01 34.318607 14.390781  92.54566 44.453568 107.612915 0 0
1409927131974 218.0629 34.21112 14.567878  92.54861 44.480545 107.647995 0 0
1409927132074 217.25864 34.03772 14.638619  92.19095 44.59651 107.47979 0 0
1409927132241 217.48297 34.106213 14.340846  92.275856 44.51932 107.53003 0 0
1409927132408 217.6766 33.98173 14.35276  92.28604 44.518333 107.609245 0 0
1409927132489 218.02722 34.119595 14.365495  92.48056 44.463905 107.6669 0 0
1409927132630 217.99196 33.95027 14.249648  92.36396 44.468567 107.69258 0 0
1409927132751 217.49294 34.32711 14.539037  92.40978 44.53018 107.47437 0 0
1409927132917 217.88898 33.920467 14.2332945  92.271706 44.49138 107.65938 0 0
1409927133010 217.89331 34.000496 14.305885  92.33054 44.49099 107.64388 0 0
1409927133199 218.08437 33.966187 14.2415495  92.36478 44.466328 107.70018 0 0
1409927133262 217.40875 34.018333 14.219284  92.13346 44.53406 107.52364 0 0
1409927133413 217.65779 33.684193 14.020169  92.00789 44.517735 107.653725 0 0
1409927133556 217.61118 33.280807 13.835026  91.74628 44.539608 107.72797 0 0
1409927133638 217.7633 32.95724 13.657187  91.59297 44.532238 107.830414 0 0
1409927133797 217.88535 33.010143 13.6219015  91.66086 44.505314 107.84898 0 0
1409927133876 216.90836 33.345078 13.907201  91.555954 44.606564 107.530754 0 0
1409927134016 217.52652 33.999256 14.112721  92.14999 44.4981 107.554115 0 0
1409927134129 217.68056 34.839935 14.52612  92.75107 44.438046 107.4195 0 0
1409927134295 217.89752 35.64569 14.856029  93.30413 44.37057 107.30721 0 0
1409927134399 217.38185 39.322903 16.187384  95.32487 44.162136 106.43221 0 0
1409927134561 213.1487 36.28379 14.722513  92.12975 44.649868 105.964554 0 0
1409927134715 213.64343 34.864323 14.36043  91.32259 44.7406 106.33599 0 0
1409927134803 214.67801 37.57828 15.689336  93.30819 44.529507 106.05161 0 0
1409927134951 215.0064 38.763283 15.649219  94.15997 44.333725 105.94201 0 0
1409927138550 219.15073 32.624725 13.328542  91.830246 44.325497 108.313774 0 0
1409927138630 219.96156 33.16448 13.785976  92.409195 44.250183 108.38018 0 0
1409927138817 219.74365 33.16828 13.837266  92.33736 44.279037 108.32776 0 0
1409927138928 220.35667 33.202694 13.69612  92.544716 44.18143 108.47138 0 0
1409927139092 220.63765 33.287968 13.703594  92.687706 44.145626 108.52508 0 0
1409927139212 221.10901 33.620506 13.688359  93.03217 44.044975 108.572815 0 0
1409927139514 221.00209 34.115067 13.834805  93.284546 44.011353 108.438385 0 0
1409927139651 220.31725 33.451965 13.122201  92.57582 44.006145 108.36916 0 0
1409927139729 220.7535 34.001835 13.261094  93.04601 43.908386 108.364426 0 0
1409927139903 220.82156 34.19522 13.251041  93.17158 43.869038 108.34133 0 0
1409927140104 220.06328 33.819168 13.05319  92.682434 43.942707 108.22089 0 0
1409927140184 220.51563 34.254414 13.109349  93.07378 43.847473 108.2425 0 0
1409927140378 220.66656 34.35478 13.089922  93.18133 43.812813 108.26312 0 0
1409927140502 220.99614 34.91254 13.19763  93.61133 43.72013 108.22669 0 0
1409927140696 220.86865 35.07185 13.282825  93.65975 43.72914 108.16302 0 0
1409927140825 221.15344 34.964375 13.162839  93.6833 43.690834 108.25604 0 0
