时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409910415103 212.78139 34.192005 12.64543  89.36978 45.58685 104.09599 0 0
1409910415116 213.20184 34.56974 12.667877  89.68232 45.503384 104.122475 0 0
1409910415199 213.28944 34.62793 12.7259245  89.740715 45.498646 104.13003 0 0
1409910415276 213.82544 35.05017 12.8147  90.11453 45.415234 104.173096 0 0
1409910415380 214.1546 35.3306 12.680899  90.34852 45.337944 104.19706 0 0
1409910415422 212.31801 33.917095 12.366653  89.081795 45.606876 104.04841 0 0
1409910415541 212.1516 33.64104 12.408008  88.8937 45.665676 104.06036 0 0
1409910415627 212.97945 34.143646 12.562539  89.39194 45.565105 104.14886 0 0
1409910415692 212.21085 33.35664 12.315911  88.76008 45.685078 104.1281 0 0
1409910415822 212.88815 34.01466 12.449948  89.2909 45.564922 104.15081 0 0
1409910415880 213.64435 34.687553 12.62289  89.86201 45.45005 104.19505 0 0
1409910415925 213.781 34.883686 12.599766  89.9997 45.401955 104.190674 0 0
1409910416057 214.12993 35.241886 12.640664  90.28368 45.327396 104.20792 0 0
1409910416093 214.4906 35.618267 12.4662895  90.57005 45.23995 104.22396 0 0
1409910416188 214.62585 35.775455 12.461237  90.68988 45.206745 104.22828 0 0
1409910416249 213.36084 34.833218 12.226459  89.82793 45.382137 104.11815 0 0
1409910416338 213.39783 34.689415 12.595013  89.79008 45.454113 104.14362 0 0
1409910416419 213.8144 35.047176 12.640533  90.09324 45.380547 104.17237 0 0
1409910416544 213.86821 35.20051 12.454518  90.17698 45.326874 104.16417 0 0
1409910416572 213.93706 35.281197 12.600911  90.247215 45.327736 104.1619 0 0
1409910416672 214.02768 35.36574 12.5286455  90.315414 45.299374 104.168594 0 0
1409910416721 214.34196 35.718933 12.550339  90.592865 45.22508 104.17622 0 0
1409910416812 214.48376 35.882095 12.572513  90.71954 45.196354 104.17836 0 0
1409910416889 214.62831 36.06646 12.557631  90.85363 45.153957 104.18002 0 0
1409910416964 215.02605 36.46548 12.625169  91.16526 45.080418 104.186485 0 0
1409910417034 214.00981 35.757668 12.401211  90.50724 45.204323 104.10073 0 0
1409910417102 213.35014 35.060703 12.322773  89.95005 45.342552 104.078674 0 0
1409910417222 213.74953 35.230312 12.215677  90.136696 45.283386 104.1363 0 0
1409910417255 213.95273 35.397266 12.243958  90.278694 45.250053 104.15375 0 0
1409910417362 213.83537 35.33108 12.253282  90.21389 45.26896 104.13828 0 0
1409910417424 214.04105 35.494987 12.201693  90.349205 45.220104 104.15297 0 0
1409910417507 214.25563 35.68458 12.572552  90.5396 45.22552 104.16115 0 0
1409910417571 214.55544 35.9656 12.640026  90.77836 45.17922 104.17385 0 0
1409910417681 214.72813 36.148853 12.637057  90.91436 45.139114 104.17989 0 0
1409910417735 215.11972 36.577072 12.651992  91.223206 45.051796 104.17578 0 0
1409910417785 215.24298 36.71267 12.707448  91.330246 45.037655 104.1763 0 0
1409910417896 214.18494 35.908813 12.519011  90.62853 45.188854 104.10271 0 0
1409910417956 213.90312 35.415806 12.528164  90.30241 45.286095 104.12922 0 0
1409910418043 214.13498 35.56708 12.55586  90.445915 45.25047 104.15325 0 0
1409910418109 214.63109 35.93948 12.692175  90.78935 45.19039 104.195625 0 0
1409910418198 214.54622 35.849674 12.632331  90.71167 45.191433 104.195625 0 0
1409910418238 214.70264 36.00281 12.653685  90.837685 45.167057 104.19966 0 0
1409910418355 214.95822 36.244884 12.69  91.03551 45.119087 104.21219 0 0
1409910418386 215.23462 36.583374 12.695443  91.26543 45.051537 104.20333 0 0
1409910418473 215.30836 36.664257 12.725404  91.33218 45.04284 104.20349 0 0
1409910418532 215.5547 36.87841 12.752006  91.506966 44.999374 104.21513 0 0
1409910418646 215.72565 37.094505 12.808724  91.67039 44.96901 104.211586 0 0
1409910418745 214.71591 36.13659 12.646745  90.90715 45.144947 104.17724 0 0
1409910418787 215.03552 36.331367 12.6630335  91.093216 45.093723 104.21302 0 0
1409910418820 215.17508 36.4747 12.69599  91.201065 45.071537 104.21127 0 0
1409910418903 215.1787 36.472775 12.678529  91.20178 45.069454 104.21357 0 0
1409910418965 215.18254 36.485886 12.713841  91.21451 45.078335 104.2118 0 0
1409910419081 215.42308 36.713593 12.737747  91.39018 45.032707 104.21693 0 0
1409910419133 215.81755 37.07047 12.812513  91.68474 44.96794 104.23534 0 0
1409910419221 215.90224 37.177345 12.82698  91.76212 44.950104 104.2369 0 0
1409910419324 216.21849 37.455925 12.870091  91.9981 44.893253 104.25628 0 0
1409910419363 216.39058 37.68957 12.879466  92.16932 44.849792 104.25914 0 0
1409910419485 215.88663 37.333332 12.813919  91.840614 44.922684 104.211174 0 0
1409910419527 215.305 36.473385 12.567708  91.239235 45.05026 104.25802 0 0
1409910419615 215.35088 36.47695 12.551732  91.25293 45.043438 104.26664 0 0
1409910419697 215.42595 36.475887 12.569843  91.27418 45.042603 104.2825 0 0
1409910419814 215.31944 36.373985 12.557539  91.19183 45.064194 104.27453 0 0
1409910419886 215.64146 36.650364 12.5989065  91.42978 45.009895 104.29948 0 0
1409910419988 215.82843 36.866993 12.612943  91.59483 44.9644 104.30552 0 0
1409910420036 216.02481 37.09461 12.647982  91.76367 44.925858 104.30128 0 0
1409910420126 216.13683 37.226563 12.624948  91.854546 44.89383 104.300316 0 0
1409910420187 216.67574 37.716095 12.441224  92.24725 44.77156 104.33164 0 0
1409910420277 216.89792 37.915222 12.49138  92.4167 44.737137 104.343285 0 0
1409910420417 215.60915 36.695103 12.299492  91.42103 44.96901 104.289635 0 0
1409910420487 215.59302 36.36776 12.449023  91.247 45.0412 104.33623 0 0
1409910420614 215.70667 36.41465 12.540026  91.31449 45.047813 104.35026 0 0
1409910420675 215.55685 36.23712 12.4716015  91.170296 45.069923 104.347084 0 0
1409910420799 215.73425 36.37673 12.5114975  91.297516 45.045155 104.36214 0 0
1409910420856 216.11244 36.78393 12.588685  91.626 44.972942 104.37802 0 0
1409910420956 216.09882 36.762383 12.577331  91.60584 44.97526 104.37742 0 0
1409910421054 215.94617 36.672043 12.452422  91.502304 44.972424 104.36026 0 0
1409910421160 216.2713 37.032578 12.49474  91.7898 44.903645 104.36984 0 0
1409910421174 216.28792 37.142162 12.472292  91.84729 44.87896 104.353516 0 0
1409910421284 215.88072 36.825184 12.427787  91.56694 44.94719 104.31989 0 0
1409910421330 215.06279 35.728165 12.537344  90.77755 45.18013 104.31888 0 0
1409910421425 215.15283 35.748646 12.554388  90.81119 45.175053 104.335075 0 0
1409910421484 215.19414 35.777042 12.563308  90.840576 45.172787 104.33763 0 0
1409910421597 215.09343 35.69186 12.532422  90.76483 45.18638 104.3307 0 0
1409910421611 215.6783 36.099415 12.713216  91.1557 45.12349 104.38596 0 0
1409910421713 215.71814 36.103867 12.748828  91.175674 45.130756 104.391716 0 0
1409910421777 215.65735 36.07599 12.675625  91.13357 45.118176 104.385414 0 0
1409910421862 215.84424 36.322136 12.657135  91.31171 45.06646 104.38703 0 0
1409910421928 215.88255 36.423267 12.622761  91.36861 45.03625 104.37979 0 0
1409910422028 215.95284 36.50306 12.644375  91.43385 45.0225 104.38185 0 0
1409910422075 215.22598 36.02845 12.478711  90.96988 45.110626 104.30625 0 0
1409910422205 214.48674 35.163345 12.434987  90.314804 45.287994 104.28984 0 0
1409910422257 214.94183 35.410755 12.512396  90.57188 45.232082 104.34445 0 0
1409910422410 215.01303 35.467644 12.534023  90.62237 45.224583 104.350235 0 0
1409910422472 215.11942 35.53755 12.560234  90.690414 45.213463 104.36052 0 0
1409910422563 215.34282 35.723347 12.570404  90.85079 45.172813 104.37469 0 0
1409910422615 215.73672 36.077137 12.669791  91.15323 45.115025 104.40024 0 0
1409910422743 215.77641 36.12439 12.663503  91.191605 45.1 104.40104 0 0
1409910422780 216.09163 36.436394 12.692369  91.43698 45.036953 104.41893 0 0
1409910422868 216.24744 36.587788 12.743567  91.56908 45.015965 104.426926 0 0
1409910422974 216.53792 36.862915 12.74319  91.79043 44.951275 104.446175 0 0
1409910423031 215.37851 35.943058 12.538008  90.97107 45.13005 104.348724 0 0
1409910423124 214.5919 34.95646 12.526198  90.24456 45.334972 104.345314 0 0
1409910423176 214.71852 34.985092 12.563359  90.2944 45.331875 104.36758 0 0
1409910423268 214.7679 35.04271 12.56961  90.34146 45.321327 104.36711 0 0
1409910423341 214.70087 34.931576 12.553047  90.265274 45.33974 104.37305 0 0
1409910423489 214.76936 34.951576 12.572109  90.29411 45.33453 104.38487 0 0
1409910423536 215.30772 35.459217 12.650599  90.71207 45.23617 104.4112 0 0
1409910423604 215.42961 35.59633 12.654232  90.81499 45.207527 104.41279 0 0
1409910423713 215.73627 35.84336 12.695481  91.03236 45.15539 104.43739 0 0
1409910423784 216.18643 36.24603 12.734492  91.3712 45.070965 104.46698 0 0
1409910423889 216.50958 36.518517 12.807461  91.60562 45.023907 104.4907 0 0
1409910423992 215.95729 36.132095 12.722539  91.246185 45.103203 104.43591 0 0
1409910424110 214.70541 34.707916 12.608945  90.15752 45.382084 104.41318 0 0
1409910424167 215.05649 34.959335 12.692682  90.390236 45.342342 104.444534 0 0
1409910424296 214.94179 34.867085 12.632227  90.30551 45.348488 104.437164 0 0
1409910424352 214.92096 34.75694 12.632096  90.24513 45.367943 104.45266 0 0
1409910424450 215.17401 34.96388 12.706302  90.426834 45.336563 104.46807 0 0
1409910424534 215.5915 35.301903 12.763867  90.71763 45.268124 104.4988 0 0
1409910424631 215.83394 35.515755 12.7881775  90.89615 45.222187 104.515076 0 0
1409910424682 216.231 35.872437 12.850026  91.19498 45.154427 104.53737 0 0
1409910424861 216.6959 36.262318 12.980169  91.54055 45.09336 104.56841 0 0
1409910424881 214.38223 34.147606 12.559557  89.78531 45.474583 104.453674 0 0
1409910424974 214.5459 34.206303 12.474362  89.83667 45.456745 104.46388 0 0
1409910425061 215.0479 34.605064 12.509232  90.17451 45.371147 104.497475 0 0
1409910425176 214.87347 34.478306 12.254857  90.05417 45.36237 104.49359 0 0
1409910425223 215.43336 34.8594 12.430404  90.41509 45.308697 104.54214 0 0
1409910425348 215.60869 35.053177 12.431328  90.55889 45.26883 104.54448 0 0
1409910425401 215.92963 35.33331 12.463529  90.79203 45.21086 104.56492 0 0
1409910425487 216.00015 35.39771 12.446536  90.8462 45.19206 104.568855 0 0
1409910425556 216.21144 35.62055 12.471433  91.0181 45.150158 104.576355 0 0
1409910425652 216.32361 35.81708 12.448867  91.145874 45.10581 104.56784 0 0
1409910425715 214.64278 34.261158 12.27905  89.88383 45.418983 104.4843 0 0
1409910425848 214.4751 33.908813 12.488242  89.67332 45.518723 104.50391 0 0
1409910425937 214.80275 34.181328 12.53194  89.908905 45.464584 104.52351 0 0
1409910425995 214.46228 33.90439 12.4397135  89.66418 45.50844 104.50159 0 0
1409910426101 214.43541 33.870403 12.416497  89.633255 45.50888 104.5019 0 0
1409910426156 215.111 34.43289 12.53707  90.1105 45.407394 104.54221 0 0
1409910426242 215.34503 34.650677 12.608191  90.29879 45.36518 104.557106 0 0
1409910426309 215.5733 34.90026 12.620117  90.48727 45.314793 104.56016 0 0
1409910426425 215.67047 35.006523 12.612357  90.56484 45.289948 104.561356 0 0
1409910426487 216.29626 35.55582 12.687201  91.02187 45.179478 104.601326 0 0
1409910426629 214.95526 34.520405 12.467695  90.111824 45.37547 104.49763 0 0
1409910426672 214.21075 33.659584 12.386901  89.46436 45.553463 104.4963 0 0
1409910426783 214.6113 33.924973 12.463841  89.715706 45.504505 104.5332 0 0
1409910426867 214.40976 33.80969 12.436159  89.60114 45.531067 104.50997 0 0
1409910426998 214.38855 33.785507 12.397097  89.57807 45.524166 104.51067 0 0
1409910427013 215.15993 34.437565 12.494076  90.13139 45.39607 104.55885 0 0
1409910427157 215.25815 34.495834 12.7328  90.19378 45.406822 104.56328 0 0
1409910427194 215.65355 34.87168 12.835482  90.5028 45.34914 104.577705 0 0
1409910427310 215.97014 35.12337 12.902448  90.72374 45.30466 104.59919 0 0
1409910427375 215.35942 34.754074 12.770651  90.35659 45.369637 104.53682 0 0
1409910427471 214.28848 33.743774 12.600794  89.53659 45.556667 104.4918 0 0
1409910427528 214.5527 33.877098 12.446471  89.6763 45.502735 104.52795 0 0
1409910427649 214.86081 34.125717 12.5275  89.896194 45.46211 104.549034 0 0
1409910427754 214.63829 34.006496 12.442109  89.76378 45.471718 104.525444 0 0
1409910427816 215.34889 34.57306 12.848021  90.267876 45.406277 104.5681 0 0
1409910427949 215.54376 34.758114 12.916966  90.419075 45.379715 104.57326 0 0
1409910427995 215.96346 35.19779 12.981641  90.76543 45.29849 104.585365 0 0
1409910428095 216.1234 35.360287 13.017617  90.89411 45.274403 104.59172 0 0
1409910428182 216.42343 35.674114 12.996914  91.13202 45.19974 104.60344 0 0
1409910428287 215.65361 35.20682 12.873867  90.67471 45.292942 104.5206 0 0
1409910428374 214.4339 33.968033 12.470339  89.686356 45.49565 104.48721 0 0
1409910428421 214.68275 34.18737 12.519492  89.86986 45.458153 104.499504 0 0
1409910428524 214.74023 34.233986 12.51  89.911064 45.44125 104.50448 0 0
1409910428598 214.53224 34.089336 12.4709635  89.77725 45.46745 104.48565 0 0
1409910428668 214.72519 34.24358 12.499779  89.91222 45.43901 104.49985 0 0
1409910428773 215.14337 34.59762 12.47112  90.193855 45.35487 104.52294 0 0
1409910428827 215.49152 34.9656 12.500977  90.480225 45.28776 104.53287 0 0
1409910428961 215.59387 35.063843 12.568268  90.56362 45.27961 104.536095 0 0
1409910429009 216.05904 35.52401 12.595586  90.92884 45.183384 104.558464 0 0
1409910429131 216.22975 35.731262 12.599974  91.08279 45.13906 104.56044 0 0
1409910429181 214.13673 33.973724 12.317187  89.59483 45.482605 104.42328 0 0
1409910429298 214.21164 33.927864 12.426315  89.6025 45.507996 104.44865 0 0
1409910429388 214.52155 34.202564 12.466615  89.82779 45.44776 104.46484 0 0
1409910429535 214.28027 34.01168 12.446823  89.666016 45.491043 104.44677 0 0
1409910429594 214.91318 34.53862 12.560339  90.113335 45.392864 104.48524 0 0
1409910429698 215.19112 34.786537 12.0972395  90.28436 45.275677 104.51466 0 0
1409910429786 215.41396 35.02176 12.121159  90.46197 45.232525 104.51911 0 0
1409910429877 215.6504 35.22147 12.179075  90.63333 45.199062 104.53451 0 0
1409910429946 214.81424 34.69827 11.990026  90.11951 45.291485 104.45016 0 0
1409910430079 213.8621 33.7307 12.094375  89.3752 45.506927 104.41005 0 0
1409910430126 214.42958 34.132202 12.189062  89.74103 45.42414 104.455315 0 0
1409910430228 214.38339 34.133633 12.188242  89.7291 45.427864 104.44511 0 0
1409910430293 214.34727 34.08582 12.173386  89.692314 45.434452 104.44666 0 0
1409910430384 214.73193 34.405468 12.23944  89.96429 45.375523 104.470055 0 0
1409910430426 215.00214 34.691837 12.277357  90.19023 45.32047 104.48187 0 0
1409910430554 215.08736 34.796444 12.281107  90.263336 45.292995 104.48341 0 0
1409910430608 215.49684 35.202694 12.319948  90.58669 45.216225 104.49922 0 0
1409910430658 215.63269 35.33552 12.343802  90.69338 45.193462 104.50422 0 0
1409910430797 215.63893 35.436405 12.35823  90.748764 45.17883 104.488335 0 0
1409910430838 213.7342 33.749325 12.273203  89.36619 45.51992 104.38018 0 0
1409910430932 213.97223 33.89069 12.335781  89.50748 45.497837 104.403465 0 0
1409910431037 214.14005 34.00009 12.324987  89.60307 45.462215 104.42101 0 0
1409910431081 214.00862 33.93844 12.312917  89.53864 45.48008 104.40404 0 0
1409910431197 214.20177 34.076916 12.330495  89.6625 45.45065 104.420364 0 0
1409910431292 214.6061 34.51732 12.386666  89.99788 45.368774 104.42547 0 0
1409910431355 214.91202 35.065937 12.580235  90.37414 45.300026 104.39203 0 0
1409910431458 214.98009 35.27362 12.5659895  90.50505 45.260597 104.37211 0 0
1409910431517 215.64964 36.023907 12.759909  91.10241 45.142944 104.39127 0 0
1409910431613 215.01762 35.39363 12.649479  90.585915 45.259167 104.35784 0 0
1409910431678 211.06549 32.770077 11.528972  88.08078 45.68854 103.99906 0 0
1409910431799 208.38864 31.317566 10.815208  86.56823 45.924973 103.71278 0 0
1409910431872 203.54373 29.443542 9.336615  84.187965 46.187317 103.070335 0 0
1409910431970 212.31123 36.328022 11.244648  90.17731 44.939243 103.63974 0 0
1409910432054 217.73991 42.16758 13.646237  94.976395 44.215027 103.80924 0 0
1409910432161 214.39923 38.68363 12.901445  92.169815 44.838333 103.64206 0 0
1409910432219 217.87666 41.88332 14.6937895  95.02883 44.522472 103.87109 0 0
1409910432356 215.80284 41.998764 14.449675  94.47378 44.61854 103.35328 0 0
1409910432427 212.84904 42.856068 14.395651  94.09134 44.619244 102.54711 0 0
1409910432477 212.43501 46.07793 15.083307  95.780785 44.33375 101.91102 0 0
1409910432600 210.8499 46.852345 15.475599  95.77781 44.400833 101.39588 0 0
1409910432662 204.64493 44.96444 14.508997  93.05897 44.78737 100.45034 0 0
1409910432727 204.69443 45.431744 14.733177  93.31821 44.764557 100.370285 0 0
1409910432856 202.69766 41.92577 13.1410675  90.789764 45.063698 100.57752 0 0
1409910432908 201.81383 40.097694 11.978034  89.43057 45.15552 100.69649 0 0
1409910433007 201.6811 39.84056 11.796497  89.24381 45.16258 100.717186 0 0
1409910433077 201.9792 40.4875 11.971927  89.672226 45.084217 100.65664 0 0
1409910433186 202.07355 40.747513 12.039636  89.83916 45.053776 100.629715 0 0
1409910433232 201.87027 40.546432 11.848502  89.65922 45.05453 100.62211 0 0
1409910433350 201.1817 40.18012 11.803386  89.28112 45.14547 100.53935 0 0
1409910433409 200.5917 39.78591 11.748164  88.90885 45.233307 100.48594 0 0
1409910433505 200.63005 39.838997 11.74819  88.952354 45.224506 100.48227 0 0
1409910433574 200.68446 40.137356 11.820495  89.12389 45.194897 100.43531 0 0
1409910433705 200.82845 40.38448 11.879544  89.29562 45.16151 100.41904 0 0
1409910433762 201.21843 40.9425 12.064518  89.707054 45.092655 100.3988 0 0
1409910433876 201.4736 41.38318 12.209961  90.013725 45.038647 100.372604 0 0
1409910433931 201.47705 41.336823 12.090274  89.978035 45.01568 100.383675 0 0
1409910434028 201.6815 41.655483 12.205951  90.20943 44.982655 100.368256 0 0
1409910434127 201.93462 41.94724 12.339414  90.43896 44.94698 100.37599 0 0
1409910434229 200.54576 40.698997 12.015482  89.40152 45.152058 100.30852 0 0
1409910434307 200.53171 40.697056 12.029766  89.39892 45.15729 100.303154 0 0
1409910434426 200.5695 40.566147 11.934024  89.33315 45.15482 100.3406 0 0
1409910434481 200.55473 40.44557 11.832787  89.25837 45.15242 100.36086 0 0
1409910434588 200.65497 40.465168 11.757357  89.28931 45.122917 100.38075 0 0
1409910434695 200.99463 40.793972 11.831446  89.55395 45.067005 100.39359 0 0
1409910434836 201.15186 40.94871 11.867786  89.68009 45.040363 100.397705 0 0
1409910434850 201.29648 40.78772 11.663568  89.6122 45.00643 100.463936 0 0
1409910434949 201.45448 40.991627 11.721576  89.77052 44.977085 100.46013 0 0
1409910435018 201.31323 40.653267 11.505443  89.52996 44.988464 100.49422 0 0
1409910435124 200.3287 39.874935 11.337617  88.846664 45.136093 100.42261 0 0
1409910435183 202.61096 41.22177 12.308594  90.25995 45.031746 100.6525 0 0
1409910435284 202.7701 41.355194 12.353373  90.38267 45.005363 100.66495 0 0
1409910435340 202.81819 41.468204 12.354948  90.4539 44.981457 100.65534 0 0
1409910435460 202.91849 41.542774 12.408672  90.524086 44.973934 100.66471 0 0
1409910435522 203.3223 41.83728 12.455026  90.788376 44.91651 100.697266 0 0
1409910435594 203.42809 41.908478 12.422227  90.84875 44.890312 100.71031 0 0
1409910435701 203.62291 42.2212 12.535182  91.07358 44.856327 100.69427 0 0
1409910435754 203.88895 42.322643 12.51694  91.1962 44.816196 100.73768 0 0
1409910435855 204.12929 42.549816 12.6019535  91.3872 44.787163 100.74466 0 0
1409910435939 203.40746 41.87513 12.4422655  90.82984 44.90099 100.71127 0 0
1409910436039 203.10022 41.458515 12.369765  90.52513 44.965675 100.72039 0 0
1409910436088 203.40317 41.6484 12.40888  90.70738 44.928257 100.75297 0 0
1409910436225 203.44566 41.648293 12.385143  90.718765 44.91854 100.761406 0 0
1409910436241 203.54207 41.717697 12.388255  90.77941 44.900913 100.770134 0 0
1409910436345 203.63684 41.80392 12.439831  90.854454 44.893177 100.774345 0 0
1409910436467 204.0816 42.22496 12.527565  91.20145 44.821354 100.79758 0 0
1409910436509 204.29707 42.352993 12.540898  91.32536 44.789608 100.82094 0 0
1409910436597 204.5411 42.625065 12.600156  91.538956 44.748203 100.82521 0 0
1409910436668 204.76779 42.810078 12.642917  91.69846 44.71138 100.84292 0 0
1409910436764 204.81451 42.727394 12.562161  91.6603 44.703827 100.8675 0 0
1409910436812 203.74878 41.812355 12.383932  90.88079 44.87232 100.79818 0 0
1409910436928 203.58589 41.55301 12.345547  90.700935 44.917995 100.809944 0 0
1409910437001 203.89128 41.809074 12.481692  90.930954 44.888905 100.82875 0 0
1409910437054 203.96329 41.89957 12.510586  91.00173 44.879166 100.82849 0 0
1409910437172 203.84816 41.703022 12.435755  90.85906 44.89867 100.83888 0 0
1409910437264 204.20946 42.09656 12.556263  91.17518 44.841694 100.84727 0 0
1409910437306 204.48988 42.306835 12.57845  91.35884 44.7931 100.87076 0 0
1409910437433 204.5143 42.241978 12.533295  91.32599 44.791485 100.88742 0 0
1409910437488 204.77548 42.40638 12.539427  91.48362 44.75224 100.914795 0 0
1409910437605 205.00452 42.68483 12.644479  91.700325 44.71781 100.914894 0 0
1409910437652 205.29437 42.832775 12.562161  91.84113 44.652813 100.95591 0 0
1409910437743 204.70917 42.381447 12.516055  91.44737 44.756718 100.90445 0 0
1409910437795 203.88196 41.456043 12.374192  90.73784 44.919792 100.89341 0 0
1409910437917 203.96233 41.508163 12.373554  90.78442 44.906433 100.90245 0 0
1409910437963 204.363 41.912098 12.553099  91.122536 44.85841 100.91167 0 0
1409910438018 204.22278 41.768295 12.481719  90.99954 44.875183 100.90896 0 0
1409910438148 204.28822 41.84104 12.5219145  91.060616 44.869244 100.90938 0 0
1409910438215 204.73103 42.220627 12.635404  91.38828 44.810886 100.935234 0 0
1409910438303 204.961 42.464478 12.694505  91.58083 44.768986 100.94354 0 0
1409910438416 205.10469 42.55035 12.711315  91.66653 44.746616 100.95883 0 0
1409910438469 205.36647 42.80958 12.732122  91.87413 44.694946 100.971405 0 0
1409910438571 205.64905 43.13258 12.860859  92.13075 44.655598 100.97547 0 0
1409910438644 204.9477 42.488842 12.552877  91.57637 44.732918 100.93922 0 0
1409910438752 204.04036 41.448647 12.553958  90.78729 44.931667 100.92464 0 0
1409910438799 204.44029 41.800194 12.658151  91.089645 44.874714 100.949585 0 0
1409910438939 204.5546 41.855064 12.63888  91.14593 44.855625 100.96339 0 0
1409910439002 204.37427 41.641212 12.596302  90.981514 44.89401 100.96208 0 0
1409910439125 204.63821 41.786278 12.63194  91.12953 44.858307 100.99385 0 0
1409910439182 205.21445 42.472355 12.823984  91.66373 44.756718 100.99674 0 0
1409910439306 205.19276 42.380913 12.76056  91.603424 44.764168 101.00711 0 0
1409910439346 205.29822 42.275806 12.603477  91.55401 44.734585 101.05104 0 0
1409910439479 205.49278 42.46168 12.711016  91.71387 44.715 101.05964 0 0
1409910439519 204.47427 41.440483 12.418906  90.886566 44.872135 101.02209 0 0
1409910439660 204.01534 41.029804 12.425468  90.5548 44.968437 100.99458 0 0
1409910439711 204.24854 41.119114 12.448125  90.66651 44.94357 101.030365 0 0
1409910439815 204.3045 41.201744 12.484128  90.73288 44.93763 101.02594 0 0
1409910439867 204.15579 41.0325 12.453776  90.598854 44.96685 101.02362 0 0
1409910439988 204.32594 41.133724 12.481692  90.70126 44.94568 101.04427 0 0
1409910440048 204.6786 41.40341 12.454544  90.92801 44.873646 101.074165 0 0
1409910440150 204.95967 41.730614 12.562786  91.18017 44.8281 101.07424 0 0
1409910440220 205.08475 41.691628 12.474036  91.18858 44.806587 101.11219 0 0
1409910440332 205.20749 41.770405 12.456446  91.26181 44.783726 101.12565 0 0
1409910440364 205.59064 42.082943 12.545521  91.53193 44.727814 101.15268 0 0
1409910440464 205.46027 42.0019 12.490651  91.44889 44.73737 101.14031 0 0
1409910440562 203.76593 40.362434 12.282266  90.13482 45.0569 101.0658 0 0
1409910440672 203.84895 40.330666 12.281589  90.14429 45.054844 101.09125 0 0
1409910440729 204.01334 40.434246 12.292969  90.24134 45.027786 101.11133 0 0
1409910440826 203.8914 40.30781 12.243307  90.138336 45.048904 101.108284 0 0
1409910440878 204.14409 40.48656 12.29112  90.30382 45.01133 101.13008 0 0
1409910440997 204.40617 40.73802 12.328385  90.505196 44.96461 101.14099 0 0
1409910441069 204.65356 40.864063 12.296497  90.63379 44.92099 101.17523 0 0
1409910441185 204.74 40.869427 12.290117  90.65905 44.91258 101.19401 0 0
1409910441288 205.02402 41.041317 12.27086  90.82199 44.863647 101.225235 0 0
1409910441397 205.31651 41.311913 12.307409  91.039894 44.809715 101.24193 0 0
1409910441451 203.38184 39.61457 12.033567  89.61945 45.14013 101.122185 0 0
1409910441591 203.5529 39.76526 12.203528  89.74512 45.15565 101.11242 0 0
1409910441652 203.925 40.005936 12.345651  89.98357 45.11156 101.1512 0 0
1409910441748 203.76643 39.87078 12.114453  89.85647 45.109245 101.14883 0 0
1409910441818 204.0053 40.07561 12.272539  90.03711 45.09526 101.154976 0 0
1409910441933 204.16734 40.17599 12.070859  90.12238 45.03276 101.18474 0 0
1409910441992 204.44685 40.39629 12.080325  90.31138 44.980026 101.20659 0 0
1409910442118 204.51501 40.459194 12.044219  90.35681 44.958908 101.209816 0 0
1409910442151 204.83159 40.656395 12.0809765  90.5478 44.915676 101.24443 0 0
1409910442249 204.67877 40.525795 12.0546875  90.437645 44.94323 101.23391 0 0
1409910442324 203.04901 39.141094 11.940846  89.26741 45.22646 101.12544 0 0
1409910442426 203.25235 39.305454 12.024362  89.415054 45.20659 101.13812 0 0
1409910442481 203.58467 39.54168 12.016927  89.62405 45.14125 101.169716 0 0
1409910442605 203.45866 39.45389 12.020547  89.54472 45.16534 101.15802 0 0
1409910442679 203.69023 39.580887 12.02461  89.67447 45.133907 101.18516 0 0
1409910442723 203.91927 39.687332 11.990221  89.78604 45.09081 101.21768 0 0
1409910442848 203.99965 39.75043 12.004388  89.84285 45.080364 101.22273 0 0
1409910442919 204.15396 39.773632 11.946745  89.889984 45.05281 101.253044 0 0
1409910442959 204.3391 39.908268 11.942058  90.00521 45.017082 101.27008 0 0
1409910443056 204.3698 39.889297 11.897643  89.99488 45.011093 101.278435 0 0
1409910443164 203.48483 39.24262 11.796576  89.41591 45.14362 101.201195 0 0
1409910443191 202.5776 38.441067 11.599492  88.73106 45.292187 101.15625 0 0
1409910443323 202.79785 38.66361 11.676367  88.911354 45.258595 101.16125 0 0
1409910443342 203.10542 38.92686 11.740755  89.13983 45.21164 101.17917 0 0
1409910443441 203.00351 38.818607 11.698672  89.052826 45.22664 101.177345 0 0
1409910443512 203.05766 38.802902 11.699675  89.05911 45.229557 101.19128 0 0
1409910443624 203.39001 39.035313 11.726042  89.27375 45.174713 101.219894 0 0
1409910443661 203.87048 39.53945 11.823034  89.673515 45.08849 101.230965 0 0
1409910443782 203.91924 39.52203 11.805052  89.67465 45.078827 101.24698 0 0
1409910443871 204.11882 39.62745 11.766146  89.78046 45.04362 101.27203 0 0
1409910443906 204.47337 39.958958 11.806693  90.04712 44.97763 101.28997 0 0
1409910444049 204.5351 40.02423 11.878399  90.10652 44.975235 101.291306 0 0
1409910444091 202.90938 38.813126 11.444882  89.00944 45.191772 101.16161 0 0
1409910444176 202.97968 38.82922 11.448216  89.03802 45.18867 101.17469 0 0
