时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409910982518 233.8599 21.893593 6.378151  89.718956 43.07607 114.23771 0 0
1409910982604 233.90204 22.001719 6.387982  89.79765 43.051067 114.23143 0 0
1409910982669 233.77568 22.284193 6.542357  90.067276 43.02469 114.16461 0 0
1409910982775 233.8788 22.822435 6.6705728  90.41644 42.955154 114.08435 0 0
1409910982808 233.62079 22.588152 6.660547  90.187744 43.020233 114.0587 0 0
1409910982935 233.47594 22.415495 6.673867  90.03619 43.068283 114.056404 0 0
1409910982985 233.50104 22.501211 6.7525783  90.09069 43.08052 114.05594 0 0
1409910983089 233.63542 22.889023 6.873854  90.373116 43.035755 114.015205 0 0
1409910983194 233.55225 22.79233 6.8516665  90.29311 43.0494 114.01474 0 0
1409910983245 233.73016 23.039036 6.921159  90.50864 43.01229 114.00987 0 0
1409910983348 233.80438 22.96112 6.9146223  90.489075 43.016327 114.04466 0 0
1409910983408 233.93204 23.024506 6.8845835  90.57375 42.983124 114.06891 0 0
1409910983501 233.97166 22.902552 6.828398  90.514275 42.982162 114.1037 0 0
1409910983547 234.08214 22.917097 6.858633  90.571846 42.974064 114.129166 0 0
1409910983666 234.11786 22.760405 6.786849  90.49307 42.978306 114.17461 0 0
1409910983764 234.01 22.621614 6.751784  90.37476 43.00453 114.17104 0 0
1409910983784 233.60901 22.42276 6.8491535  90.09301 43.11526 114.11286 0 0
1409910983915 233.62714 22.35181 6.8379297  90.05721 43.120155 114.135544 0 0
1409910983975 233.76344 22.016523 6.7445965  89.9138 43.135677 114.24385 0 0
1409910984073 233.74046 21.819153 6.680703  89.79061 43.160103 114.276566 0 0
1409910984122 233.84703 22.262018 6.8308463  90.09626 43.113308 114.217705 0 0
1409910984235 233.92714 22.373802 6.83306  90.19251 43.087708 114.21919 0 0
1409910984295 234.17744 22.997461 7.0483594  90.664764 43.011276 114.16651 0 0
1409910984369 234.30313 23.494246 7.2703648  91.003265 42.972942 114.10448 0 0
1409910984469 234.28922 22.856367 7.180651  90.62745 43.05781 114.237656 0 0
1409910984528 234.34714 22.298399 7.121042  90.31408 43.12828 114.37974 0 0
1409910984665 234.19875 22.32349 7.061758  90.25807 43.121094 114.32588 0 0
1409910984716 233.32635 20.875286 6.7077994  89.028946 43.37703 114.38141 0 0
1409910984818 233.25714 20.61914 6.9622917  88.88777 43.4675 114.43242 0 0
1409910984884 233.41031 20.69909 6.994857  89.0091 43.4394 114.45966 0 0
1409910984987 233.38339 20.2528 6.8114715  88.730064 43.4731 114.54242 0 0
1409910985044 233.3825 20.461536 6.886875  88.86411 43.452892 114.49383 0 0
1409910985154 233.49864 20.50871 6.851081  88.93637 43.425156 114.51667 0 0
1409910985195 233.46463 19.813906 6.605091  88.500465 43.4807 114.64953 0 0
1409910985280 233.42995 19.494114 6.5023828  88.29441 43.51581 114.7062 0 0
1409910985337 233.32713 18.742722 6.1483335  87.781525 43.555054 114.82807 0 0
1409910985420 233.39323 18.837826 6.131328  87.859 43.52586 114.82182 0 0
1409910985466 233.51886 17.762005 5.725586  87.24692 43.58453 115.07862 0 0
1409910985575 233.26709 17.368958 5.34931  86.77573 43.62792 115.04521 0 0
1409910985621 232.16864 15.268034 4.5151954  85.02137 43.93974 115.20591 0 0
1409910985707 233.2727 15.383476 5.0697136  85.55906 43.920418 115.521484 0 0
1409910985822 234.30396 13.284037 4.8588934  84.72225 44.11857 116.2849 0 0
1409910985846 236.13834 15.282929 5.8727865  86.72707 43.84698 116.4445 0 0
1409910985938 236.47995 16.130274 5.526849  87.28208 43.648098 116.39588 0 0
1409910986010 237.00922 18.504063 6.231237  89.06989 43.339035 116.08552 0 0
1409910986100 237.09291 17.874962 6.08444  88.73038 43.399426 116.239944 0 0
1409910986162 237.08203 16.811874 5.7524347  88.09581 43.496746 116.45589 0 0
1409910986288 236.90828 15.524219 5.343073  87.25039 43.623985 116.6693 0 0
1409910986350 237.17073 15.14112 5.3951173  87.11991 43.663696 116.799065 0 0
1409910986465 237.19443 15.857721 5.4191666  87.51115 43.56427 116.65979 0 0
1409910986547 235.42468 13.680586 4.754987  85.422485 43.996666 116.61289 0 0
1409910986651 235.7325 14.285364 5.4353256  85.92105 43.984844 116.55151 0 0
1409910986705 236.34761 14.441107 5.333802  86.230316 43.907944 116.71687 0 0
1409910986827 236.45209 14.25944 5.3402085  86.16885 43.929478 116.79706 0 0
1409910986889 235.27197 10.7999735 4.8  83.56935 44.496326 117.17867 0 0
1409910986990 234.87025 8.088906 4.1171746  81.69014 44.853413 117.64146 0 0
1409910987074 237.94344 6.389974 4.006654  81.87168 44.94211 119.03388 0 0
1409910987167 239.09312 6.5519533 4.146914  82.388596 44.87969 119.3881 0 0
1409910987227 239.661 6.4871483 4.4833465  82.74685 44.90789 119.63416 0 0
1409910987370 239.23647 5.8178387 4.3607163  82.09699 45.062424 119.65948 0 0
1409910987411 239.37636 5.211966 4.2623177  81.68249 45.143047 119.840836 0 0
1409910987555 239.37239 5.053789 4.2066016  81.578606 45.15742 119.87388 0 0
1409910987589 240.45921 5.2697787 4.577982  82.25282 45.10237 120.2093 0 0
1409910987663 240.53021 5.289505 4.5709243  82.297516 45.086746 120.224846 0 0
1409910987691 240.6802 5.572552 4.6078258  82.56143 45.022915 120.20688 0 0
1409910987808 240.74203 5.7503514 4.6684895  82.70976 44.991642 120.1786 0 0
1409910987864 240.86084 5.6176953 4.600547  82.686066 44.982056 120.24425 0 0
1409910987959 240.95515 5.9129167 4.635846  82.91817 44.92875 120.20661 0 0
1409910988015 241.11084 6.175794 4.652018  83.17643 44.857967 120.19073 0 0
1409910988127 240.89188 6.182565 4.649596  83.05906 44.882084 120.11737 0 0
1409910988172 240.389 5.8318357 4.6605988  82.55876 45.036613 120.061325 0 0
1409910988302 240.40692 5.7445445 4.6594663  82.503685 45.05151 120.09045 0 0
1409910988356 240.5476 5.4759636 4.601315  82.40712 45.06448 120.19109 0 0
1409910988443 240.51651 5.31944 4.5451303  82.29794 45.084713 120.21838 0 0
1409910988501 240.63953 5.264388 4.540091  82.32742 45.07599 120.263435 0 0
1409910988568 240.78807 5.4378386 4.5500913  82.51379 45.01992 120.269325 0 0
1409910988630 240.86078 5.4616666 4.556224  82.5716 45.006275 120.28219 0 0
1409910988741 240.95813 5.5660286 4.5444922  82.68513 44.966198 120.284325 0 0
1409910988835 241.14891 5.8647137 4.521042  82.9725 44.879402 120.27659 0 0
1409910988870 241.29771 6.1284637 4.568555  83.2238 44.81414 120.25162 0 0
1409910988981 241.35536 6.1229167 4.529831  83.24519 44.8031 120.27661 0 0
1409910989073 241.5189 6.2607684 4.5485415  83.42602 44.749245 120.29375 0 0
1409910989121 241.00792 6.1552997 4.5408072  83.08028 44.845 120.16 0 0
1409910989243 240.965 6.234427 4.5866275  83.10379 44.851665 120.1351 0 0
1409910989283 241.06973 6.059297 4.530482  83.03764 44.85737 120.20937 0 0
1409910989417 241.11375 6.1138153 4.5252213  83.08982 44.83828 120.2095 0 0
1409910989456 241.15355 6.0939846 4.509388  83.101265 44.831303 120.22041 0 0
1409910989515 241.18755 6.082539 4.496914  83.11295 44.823566 120.23018 0 0
1409910989621 241.2762 6.089297 4.473151  83.16128 44.801147 120.25721 0 0
1409910989715 241.36542 5.763854 4.375586  83.01485 44.817135 120.35508 0 0
1409910989764 241.45276 5.7108855 4.2955337  83.02742 44.788254 120.392136 0 0
1409910989851 241.51932 5.591289 4.2758985  82.99851 44.79362 120.43672 0 0
1409910989909 241.59818 5.855781 4.2771225  83.20779 44.728413 120.39505 0 0
1409910990024 241.65286 5.853047 4.278932  83.24158 44.723644 120.41167 0 0
1409910990095 241.2723 5.7676435 4.262448  82.95936 44.79401 120.31768 0 0
1409910990178 241.3925 5.893112 4.288047  83.10079 44.76193 120.32719 0 0
1409910990294 241.51453 6.1690626 4.3059897  83.34461 44.69042 120.29815 0 0
1409910990326 241.55739 6.658815 4.4033856  83.67514 44.625885 120.20018 0 0
1409910990428 241.61479 6.67237 4.424831  83.71628 44.616043 120.2206 0 0
1409910990482 241.74146 6.912083 4.43125  83.93291 44.558384 120.20138 0 0
1409910990565 241.83656 7.3619533 4.5150523  84.26091 44.484608 120.121826 0 0
1409910990673 241.67839 7.2195964 4.3058596  84.117226 44.47 120.11255 0 0
1409910990733 241.74161 7.2532945 4.337057  84.184845 44.46206 120.1219 0 0
1409910990806 241.8111 7.1359506 4.289232  84.16049 44.45435 120.16714 0 0
1409910990922 241.81448 7.1964846 4.2183204  84.19395 44.424637 120.15161 0 0
1409910990990 241.37 7.091107 4.1240497  83.868904 44.500675 120.045 0 0
1409910991048 241.46735 7.176237 4.159271  83.95834 44.48255 120.05544 0 0
1409910991173 241.47136 7.103268 4.141667  83.92127 44.490025 120.077866 0 0
1409910991266 241.50484 7.6165886 4.228086  84.25262 44.416485 119.967705 0 0
1409910991304 241.49454 7.4986196 4.4321356  84.25544 44.449585 119.983025 0 0
1409910991435 241.51567 7.395104 4.4347916  84.21031 44.464348 120.01164 0 0
1409910991486 241.5725 7.386927 4.3651824  84.23275 44.431694 120.02346 0 0
1409910991579 241.61089 7.399948 4.3727994  84.265236 44.428986 120.02922 0 0
1409910991636 241.6375 7.254831 4.344935  84.196106 44.435207 120.068985 0 0
1409910991726 241.70078 7.3235936 4.3323045  84.278244 44.407917 120.07378 0 0
1409910991791 241.62308 7.2559247 4.3065624  84.20129 44.427135 120.06372 0 0
1409910991941 241.25615 6.9089975 4.24987  83.7809 44.528774 120.02323 0 0
1409910991982 241.24896 7.083646 4.193008  83.809906 44.510937 119.99654 0 0
1409910992073 241.23875 6.941888 4.1898828  83.71633 44.538986 120.023415 0 0
1409910992154 241.17088 6.7284894 4.138815  83.55733 44.57526 120.04586 0 0
1409910992250 241.2014 6.788737 4.160703  83.602516 44.568306 120.04617 0 0
1409910992296 241.20433 6.5128646 4.097539  83.44583 44.59362 120.101875 0 0
1409910992408 241.24474 6.511211 4.0627346  83.46479 44.57935 120.11201 0 0
1409910992444 241.25829 6.394766 4.023815  83.40529 44.58302 120.14005 0 0
1409910992532 241.30193 6.576159 4.052969  83.54402 44.549088 120.111275 0 0
1409910992636 241.31714 6.433906 4.000365  83.48146 44.55281 120.14849 0 0
1409910992698 241.39073 6.3975782 3.97625  83.49171 44.537994 120.173805 0 0
1409910992741 241.0513 6.0763283 3.9204557  83.120026 44.62854 120.137054 0 0
1409910992878 240.94016 6.0069532 3.907409  83.01076 44.662186 120.12125 0 0
1409910992920 240.90916 5.891302 3.9582553  82.902145 44.713387 120.145935 0 0
1409910992959 240.90302 5.836276 3.9453776  82.875885 44.71289 120.162605 0 0
1409910993076 240.88063 5.761667 3.9143488  82.809975 44.72685 120.1744 0 0
1409910993118 240.79797 5.68582 3.9179168  82.726234 44.74961 120.166954 0 0
1409910993246 240.83218 5.810573 3.9551432  82.82114 44.7362 120.14495 0 0
1409910993349 240.89557 5.8422656 3.915625  82.88465 44.70388 120.15588 0 0
1409910993464 240.90974 5.62806 3.8470051  82.755745 44.72005 120.20281 0 0
1409910993520 240.97531 5.887578 3.8353777  82.94981 44.662136 120.162445 0 0
1409910993604 240.98567 5.676979 3.8204167  82.84001 44.68482 120.2112 0 0
1409910993697 240.5035 5.3721094 3.7633333  82.38055 44.802395 120.12891 0 0
1409910993767 240.55042 5.610065 4.1360545  82.445404 44.85745 120.10547 0 0
1409910993877 240.6072 5.711146 4.1214323  82.534454 44.82607 120.10052 0 0
1409910993928 240.57552 5.715651 4.099167  82.51953 44.826874 120.09331 0 0
1409910993961 240.52562 5.7257943 4.096289  82.49656 44.83224 120.07602 0 0
1409910994053 240.52937 5.693919 4.1047525  82.480705 44.840652 120.08594 0 0
1409910994080 240.63406 5.767526 4.1047654  82.58712 44.803307 120.09576 0 0
1409910994194 240.65318 5.7716274 4.0769663  82.593605 44.79776 120.10042 0 0
1409910994293 240.67036 5.5894012 3.9983332  82.49164 44.804688 120.14315 0 0
1409910994365 240.7364 5.6153774 3.9677474  82.545975 44.776093 120.1545 0 0
1409910994416 240.79301 5.5422654 3.9443228  82.52772 44.779922 120.18547 0 0
1409910994548 240.82901 5.6828647 3.9441926  82.63755 44.741978 120.16182 0 0
1409910994610 240.08786 5.3066144 3.9126563  82.00122 44.915913 120.03034 0 0
1409910994651 240.131 5.2715626 3.9129817  81.98377 44.92776 120.06018 0 0
1409910994767 240.13672 5.259896 3.9187891  81.97935 44.92841 120.06484 0 0
1409910994823 240.10605 5.3615756 3.8935027  82.02729 44.902214 120.03508 0 0
1409910994917 240.05605 5.3220963 3.8758855  81.9766 44.91466 120.02701 0 0
1409910995006 240.13667 5.428086 3.906289  82.096054 44.88211 120.02401 0 0
1409910995119 240.26735 5.7241535 3.9278126  82.35319 44.816303 119.993805 0 0
1409910995168 240.33406 5.7870965 3.901328  82.42878 44.7906 119.99893 0 0
1409910995271 240.3825 5.8929687 3.9242837  82.52185 44.766747 119.98878 0 0
1409910995329 240.47626 5.87819 3.8923569  82.568504 44.74013 120.01695 0 0
1409910995454 240.53984 6.106003 3.9246223  82.75886 44.696953 119.98364 0 0
1409910995498 239.79724 5.805807 3.898073  82.15929 44.855835 119.834114 0 0
1409910995613 239.79646 5.744492 3.9223177  82.10611 44.882866 119.85497 0 0
1409910995630 239.83766 5.731966 3.9005208  82.119156 44.875313 119.87669 0 0
1409910995777 239.84792 5.763984 3.9208333  82.14449 44.868618 119.870575 0 0
1409910995789 239.79208 5.7358594 3.9036198  82.09891 44.882553 119.85844 0 0
1409910995878 239.83339 5.7671356 3.881901  82.13169 44.860077 119.867165 0 0
1409910995938 239.90729 5.60444 3.837487  82.071014 44.871666 119.92193 0 0
1409910996048 240.00859 5.8328905 3.8888412  82.27915 44.821613 119.89919 0 0
1409910996061 240.01942 5.479922 3.7921875  82.060585 44.863384 119.98227 0 0
1409910996165 240.04843 5.499727 3.7885287  82.084274 44.850754 119.98341 0 0
1409910996214 240.12416 5.265117 3.7573307  81.98382 44.871876 120.06159 0 0
1409910996298 240.14067 5.2039323 3.7101953  81.952 44.8743 120.080315 0 0
1409910996376 239.4689 4.811367 3.686237  81.350784 45.038307 119.973305 0 0
1409910996453 240.56796 5.138216 4.136302  82.11578 44.968178 120.30518 0 0
1409910996555 240.54495 5.029987 4.144362  82.07328 44.96948 120.32352 0 0
1409910996636 240.49948 4.8567967 4.102721  81.93684 45.00375 120.34466 0 0
1409910996669 240.5425 5.005599 4.1153646  82.05533 44.97073 120.326775 0 0
1409910996768 240.58234 4.8784113 4.103073  82.00142 44.98586 120.36677 0 0
1409910996845 240.72318 5.2070575 3.8683333  82.25814 44.8743 120.34367 0 0
1409910996955 240.76651 5.320469 3.897487  82.358025 44.85172 120.3312 0 0
1409910997002 240.88089 5.444232 3.908229  82.51001 44.812916 120.33737 0 0
1409910997107 240.96178 5.532513 3.9359505  82.60289 44.79531 120.3424 0 0
1409910997182 241.06224 5.418919 3.9010155  82.597725 44.781147 120.39831 0 0
1409910997242 240.66917 5.123633 3.8278124  82.197136 44.87219 120.34445 0 0
1409910997383 240.19162 4.9205337 3.8461068  81.79931 44.990757 120.258415 0 0
1409910997417 240.2176 4.8872137 3.943086  81.74871 45.033855 120.27596 0 0
1409910997511 240.26198 4.8503385 3.9730859  81.74862 45.043465 120.2956 0 0
1409910997605 240.24396 5.002917 3.9672136  81.83782 45.01276 120.25724 0 0
1409910997645 240.3603 5.036875 4.0033464  81.934204 44.999012 120.28088 0 0
1409910997756 240.39156 5.0679426 3.9985938  81.96573 44.98698 120.284164 0 0
1409910997820 240.45198 4.871901 3.9691145  81.87511 45.004974 120.34089 0 0
1409910997938 240.50963 4.73806 3.9258986  81.82446 45.005 120.38961 0 0
1409910998048 240.66443 4.8363023 3.9159245  81.96867 44.962082 120.410934 0 0
1409910998091 240.80417 4.8853645 3.904974  82.081696 44.92828 120.43888 0 0
1409910998176 240.75188 4.869974 3.871263  82.04645 44.926197 120.42578 0 0
1409910998222 239.95921 4.4515233 3.8401823  81.34336 45.115963 120.290184 0 0
1409910998344 239.81828 4.275052 3.8628516  81.140495 45.18664 120.30505 0 0
1409910998393 240.9299 4.8532033 4.259375  82.15577 44.990234 120.57437 0 0
1409910998476 240.93005 4.8805337 4.2717056  82.17741 44.984142 120.56596 0 0
1409910998544 240.84766 4.7340236 4.260977  82.04391 45.02495 120.574066 0 0
1409910998637 240.93448 4.6202736 4.208086  82.002464 45.017967 120.62557 0 0
1409910998699 241.07344 4.6441274 4.211198  82.10307 44.9912 120.66117 0 0
1409910998797 241.10728 4.658112 4.19875  82.131966 44.979168 120.668465 0 0
1409910998840 241.16974 4.47599 4.165221  82.055534 44.993332 120.73021 0 0
1409910998973 241.24786 4.4647136 4.1470704  82.094215 44.97461 120.750626 0 0
1409910999026 241.27536 3.987487 4.0352473  81.79978 45.03229 120.866585 0 0
1409910999081 240.92589 3.8532944 3.9848568  81.52875 45.089584 120.79247 0 0
1409910999134 240.43672 3.749961 3.7701302  81.05999 45.187733 120.6901 0 0
1409910999232 240.44724 3.6495833 3.74319  80.98327 45.204403 120.72529 0 0
1409910999290 240.59442 3.7286198 3.7969532  81.11997 45.185104 120.752556 0 0
1409910999395 240.57942 3.484336 3.7625391  80.949066 45.220444 120.80174 0 0
1409910999454 240.6061 3.617526 3.7594922  81.052734 45.19138 120.7807 0 0
1409910999571 240.71484 3.6407552 3.7604036  81.11934 45.173306 120.80721 0 0
1409910999626 240.82271 3.5690234 3.7272787  81.15019 45.1538 120.85021 0 0
1409910999745 240.9075 3.6882942 3.7586718  81.27737 45.13086 120.8494 0 0
1409910999815 241.02437 3.7971613 3.756289  81.42398 45.081642 120.85578 0 0
1409910999920 241.15552 3.811875 3.7509897  81.50134 45.061615 120.89047 0 0
1409910999988 241.22166 3.6408594 3.7034504  81.419624 45.07271 120.94854 0 0
1409911000094 240.93073 3.55125 3.6691277  81.21394 45.11802 120.87583 0 0
1409911000135 240.18417 2.9971354 3.6197135  80.39367 45.33849 120.80664 0 0
1409911000239 241.30281 3.52125 4.3696356  81.3493 45.215103 121.09893 0 0
1409911000306 241.33119 3.5130339 3.8070443  81.32755 45.12901 121.113174 0 0
1409911000365 241.3303 3.5501952 3.805638  81.35664 45.122448 121.102684 0 0
1409911000531 241.34625 3.621888 3.8352604  81.41879 45.110443 121.09045 0 0
1409911000571 241.57703 3.7139714 3.8589714  81.610886 45.06633 121.1332 0 0
1409911000659 241.60542 3.6069663 3.8185155  81.55521 45.067238 121.16625 0 0
1409911000720 241.71057 3.8184245 3.8434374  81.766716 45.01078 121.14323 0 0
1409911000812 241.77339 3.6859245 3.8416667  81.7128 45.0262 121.1938 0 0
1409911000864 241.85791 3.5084114 3.775586  81.645706 45.02716 121.2587 0 0
1409911000999 241.89218 3.3666015 3.748776  81.56746 45.04315 121.30724 0 0
1409911001051 241.82532 3.335013 3.7085938  81.51643 45.049454 121.29159 0 0
1409911001092 241.19583 3.245612 3.7197526  81.09854 45.170418 121.12745 0 0
1409911001207 241.09563 3.264323 3.7110937  81.047874 45.18565 121.10018 0 0
1409911001232 241.13557 3.348724 3.996315  81.091774 45.22328 121.09875 0 0
1409911001315 241.17062 3.3199608 3.9873307  81.089775 45.219894 121.118095 0 0
1409911001391 241.15338 3.270638 3.9959896  81.05439 45.2319 121.12242 0 0
1409911001474 241.21573 3.4473307 4.0584245  81.217705 45.201275 121.1006 0 0
1409911001526 241.22969 3.2939844 3.9876432  81.176094 45.194843 121.13226 0 0
1409911001656 241.30348 3.3421874 3.9936328  81.246826 45.18125 121.14331 0 0
1409911001694 241.4127 3.4326432 4.0047135  81.37979 45.141953 121.147575 0 0
